isbn,rating,book_title,book_author,year_of_publication,publisher,img_l,Summary,Language,Category
0140309284,0,American Tall Tales (Puffin Books),Adrien Stoutenburg,1976.0,Puffin Books,http://images.amazon.com/images/P/0140309284.01.LZZZZZZZ.jpg,"Features eight American folk heroes: Paul Bunyan, Pecos Bill,
Stormalong, Mike Fink, Davy Crockett, Johnny Appleseed, John Henry,
and Joe Magarac. Here are the most robust characters in American
legend.",en,['Juvenile Fiction']
014030942X,9,Doll's House,Rumer Godden,1962.0,Puffin Books,http://images.amazon.com/images/P/014030942X.01.LZZZZZZZ.jpg,"The activities, sorrows, and joys of a family of dolls living in an
old doll house are related from the dolls&#39; point of view.",en,['Juvenile Fiction']
0140309578,10,Pippi Longstocking (Seafarer Book),Astrid Ericsson Lindgren,1997.0,Puffin Books,http://images.amazon.com/images/P/0140309578.01.LZZZZZZZ.jpg,"Escapades of a lucky little girl who lives with a horse and a monkey--
but without any parents--at the edge of a Swedish village.",en,['Juvenile Fiction']
014031010X,10,Rabbit Hill (Puffin Newberry Library),Robert Lawson,1982.0,Puffin Books,http://images.amazon.com/images/P/014031010X.01.LZZZZZZZ.jpg,"New folks are coming to live in the Big House. The animals of Rabbit
Hill wonder if they will plant a garden and thus be good providers.",en,['Juvenile Fiction']
0140310762,0,Twenty and Ten,Claire Huchet Bishop,1991.0,Puffin Books,http://images.amazon.com/images/P/0140310762.01.LZZZZZZZ.jpg,"Twenty school children hide ten Jewish children from the Nazis
occupying France during World War II.",en,['Juvenile Fiction']
0140311084,10,The Worst Witch (Puffin Books),Jill Murphy,1991.0,Penguin USA,http://images.amazon.com/images/P/0140311084.01.LZZZZZZZ.jpg,"In her first year at Miss Cackle&#39;s Academy for Witches, Mildred
Hubble makes an enemy when she accidentally turns Ethel, the
teacher&#39;s pet, into a pig.",en,['Juvenile Fiction']
014031122X,0,Underground to Canada (Puffin Books),Barbara Claasen Smucker,1978.0,G P Putnam's Sons,http://images.amazon.com/images/P/014031122X.01.LZZZZZZZ.jpg,"Taken away from her mother by a ruthless slave trader, all Julilly has
left is the dream of freedom.",en,['Canadian fiction']
0140311254,0,Roald Dahl's Charlie and the Chocolate Factory (Play),Roald Dahl,1983.0,Puffin Books,http://images.amazon.com/images/P/0140311254.01.LZZZZZZZ.jpg,"Roald Dahl&#39;s much-loved story about how Charlie Bucket wins a
ticket to visit Willy Wonka&#39;s amazing chocolate factory is turned
into a play for children to act.",en,['Education']
0140311645,0,Pippi in the South Seas (Puffin Books),Astrid Lindgren,1979.0,Puffin Books,http://images.amazon.com/images/P/0140311645.01.LZZZZZZZ.jpg,"For use in schools and libraries only. Pippi decides to journey to
Kurrekurudutt Island after the king, her father, summons her.",en,"[""Children's literature, Swedish""]"
0140311769,0,"Ordinary Jack (Bagthorpe Saga, Part 1)",Helen Cresswell,1987.0,Penguin USA,http://images.amazon.com/images/P/0140311769.01.LZZZZZZZ.jpg,"Tired of being the only unexceptional member of the talented Bagthorpe
family, eleven-year-old Jack decides to distinguish himself as a self-
proclaimed prophet.",en,['Attention-seeking']
0140312951,9,I Like This Poem: A Collection of Best-Loved Poems Chosen by Children for Other Children (Puffin Books),Antony Maitland,1999.0,Penguin Uk,http://images.amazon.com/images/P/0140312951.01.LZZZZZZZ.jpg,A unique collection of poems chosen by children for children.,en,"[""Children's poetry""]"
0140313478,5,More Stories for 7-Year-Olds (Puffin Books),Corrin,1999.0,Penguin Uk,http://images.amazon.com/images/P/0140313478.01.LZZZZZZZ.jpg,"A collection of 16 stories, including traditional tales from Ireland,
Greece, Russia, Italy, and Canada and stories by Victorian and 20th-
century authors.",en,"[""Children's stories, English""]"
0140313869,0,Master of the Grove,Victor Kelleher,1988.0,Penguin USA,http://images.amazon.com/images/P/0140313869.01.LZZZZZZZ.jpg,"Derin sets out to look for his missing father after their home is
destroyed in an attack and is caught up in a war between the people of
the mountains and the people of the plains, leading to a confrontation
with the Master of the Grove.",en,['Book of the Year Award']
0140314121,8,The Ha Ha Bonk Book (Young Puffin Original),Ahlberg,1999.0,Puffin Books,http://images.amazon.com/images/P/0140314121.01.LZZZZZZZ.jpg,"Gathers riddles, jokes and humorous poems about animals, school,
sports, and brothers and sisters",en,['Juvenile Nonfiction']
0140314466,10,A Bad Spell for the Worst Witch (Young Puffin Books),Jill Murphy,1991.0,Penguin USA,http://images.amazon.com/images/P/0140314466.01.LZZZZZZZ.jpg,"Mildred is determined to lose her embarrassing reputation as the worst
witch the Academy has ever seen - but things rapidly get out of hand!",en,['Juvenile Fiction']
0140314504,0,Midnight Fox,Betsy Byars,1996.0,Puffin Books,http://images.amazon.com/images/P/0140314504.01.LZZZZZZZ.jpg,"Tom dislikes spending the summer on his aunt&#39;s farm until he
discovers a black fox in the forest and tracks her to her den.",en,['Juvenile Fiction']
0140314512,8,Eighteenth Emergency (Camelot Book),Betsy Byars,1996.0,Puffin Books,http://images.amazon.com/images/P/0140314512.01.LZZZZZZZ.jpg,"When the toughest boy in school swears to kill him, twelve year-old
Mouse finds little help from friends and must prepare for this
emergency alone.",en,['Juvenile Fiction']
0140314601,10,Playing Beatie Bow (Puffin Books),Ruth Park,1984.0,Puffin Books,http://images.amazon.com/images/P/0140314601.01.LZZZZZZZ.jpg,"A thrilling adventure story for children and young adults by Park
Ruth, Playing Beatie Bow follows Abigail as she suddenly finds herself
in the Sydney of a hundred years ago as the result of a scary game.",en,['Australia']
0140314644,7,Roald Dahl's James and the Giant Peach (Puffin Books),Richard R. George,1983.0,Puffin Books,http://images.amazon.com/images/P/0140314644.01.LZZZZZZZ.jpg,"This dramatization of Roald Dahl&#39;s hugely popular book can be
staged in school, acted out at home or simply read together by a group
of friends. With suggestions for staging, props and lighting.",en,['Juvenile Nonfiction']
014031492X,8,George's Marvellous Medicine (Puffin Books),Roald Dahl,1982.0,Puffin Books,http://images.amazon.com/images/P/014031492X.01.LZZZZZZZ.jpg,"George lives on a farm, managed by his mother and father.",en,"[""Children's stories""]"
0140314946,10,Please Mrs Butler (Puffin Books),Allan Ahlberg,1999.0,Penguin Uk,http://images.amazon.com/images/P/0140314946.01.LZZZZZZZ.jpg,"Happy 30th birthday, Please Mrs Butler This witty collection of school
poems by Allan Ahlberg, re-jacketed for its 30th anniversary and for a
whole new generation of school children to fall in love with, is full
of typical classroom events ...",en,"[""Children's poetry""]"
0140315233,0,The House of Wings,Betsy Byars,1993.0,Puffin Books,http://images.amazon.com/images/P/0140315233.01.LZZZZZZZ.jpg,"Left with his grandfather until his parents are settled in Detroit,
Sammy learns to respect and love the old man as they care for an
injured crane together.",en,['Cranes (Birds)']
0140315330,0,After the Goat Man (Puffin Story Books),Betsy Byars,1982.0,Puffin Books,http://images.amazon.com/images/P/0140315330.01.LZZZZZZZ.jpg,"An overweight, sensitive boy gains the insight and strength to
overcome his problems through his search for and discovery of a
friend&#39;s grandfather, known as the Goat Man.",en,['Juvenile Fiction']
0140315381,0,Warlock of Firetop Mountain,Steve Jackson,1994.0,Penguin Putnam~childrens Hc,http://images.amazon.com/images/P/0140315381.01.LZZZZZZZ.jpg,"&quot;Part story, part game, this is a book with a difference - one in
which YOU become the hero!",en,['Fantasy games']
0140315446,7,The Wind in the Willows (Puffin Books),Kenneth Grahame,1983.0,Puffin Books,http://images.amazon.com/images/P/0140315446.01.LZZZZZZZ.jpg,"The escapades of four animal friends who live along a river in the
English countryside--Toad, Mole, Rat, and Badger.",en,['Animals']
0140315942,0,People Might Hear You (Puffin Books),Robin Klein,1983.0,Puffin Books,http://images.amazon.com/images/P/0140315942.01.LZZZZZZZ.jpg,"After her aunt, who is her guardian, marries the forbidding Mr.
Tyrell, twelve-year-old Frances is introduced to the mysterious temple
and its strange fanatical beliefs.",en,"[""Children's stories, Australian""]"
0140316477,0,The Golden God: Apollo,Doris Gates,1983.0,Puffin Books,http://images.amazon.com/images/P/0140316477.01.LZZZZZZZ.jpg,"Retells the myths surrounding the figure of Apollo, the Greek god of
medicine and music, protector of flocks and voyagers, the most feared
and best loved of all the gods on Mount Olympus.",en,['Juvenile Fiction']
0140316728,10,Hating Alison Ashley (Puffin Books),Robin Klein,1985.0,Penguin USA,http://images.amazon.com/images/P/0140316728.01.LZZZZZZZ.jpg,"Classmates Erica Yurgen and Alison Ashley vie with each other to
become the undisputed star of their class.",en,['Juvenile Fiction']
0140316779,0,Mr Majeika (Young Puffin Books),Humphrey Carpenter,1999.0,Penguin Uk,http://images.amazon.com/images/P/0140316779.01.LZZZZZZZ.jpg,"Life is never dull for Class Three of St Barty&#39;s School With a
teacher like Mr Majeika, who is also a magician, anything can happen -
and usually does!",en,['Magic']
014031718X,8,A Fair Wind for Troy (Greek Myths Series),Doris Gates,1984.0,Viking Press,http://images.amazon.com/images/P/014031718X.01.LZZZZZZZ.jpg,"Retells the events leading up to the Trojan War including Helen&#39;s
capture by Paris and the sacrifice of Iphigenia at Aulis.",en,['Juvenile Fiction']
0140317201,0,"Ronia, the Robber's Daughter",Astrid Lindgren,1985.0,Puffin Books,http://images.amazon.com/images/P/0140317201.01.LZZZZZZZ.jpg,"Ronia, who lives with her father and his band of robbers in a castle
in the woods, causes trouble when she befriends the son of a rival
robber chieftain.",en,['Juvenile Fiction']
0140317376,0,Mama's Going to Buy You a Mockingbird (Puffin Story Books),Jean Little,1986.0,Puffin Books,http://images.amazon.com/images/P/0140317376.01.LZZZZZZZ.jpg,"Jeremy learns that his father is dying of cancer and feels trapped
between grief and a required outward show of strength, and then Tess
takes him in hand and helps him carry on.",en,['Cancer']
0140317775,0,Round the Christmas Tree (Young Puffin Books),Sarah Corrin,1987.0,Penguin USA,http://images.amazon.com/images/P/0140317775.01.LZZZZZZZ.jpg,"A collection of traditional and modern Christmas stories by a variety
of authors.",en,"[""Children's stories.""]"
0140317856,0,The Glory Girl,Betsy Byars,1996.0,Puffin Books,http://images.amazon.com/images/P/0140317856.01.LZZZZZZZ.jpg,"Anna Glory, the one non-singing member of a gospel-singing family,
feels left out, like her misfit Uncle Newt, until the day the family
bus is involved in a terrible accident.",en,['Juvenile Fiction']
0140317937,10,The Neverending Story,Michael Ende,1985.0,Penguin USA,http://images.amazon.com/images/P/0140317937.01.LZZZZZZZ.jpg,"Small, fat Bastian Balthazar Bux is nobody&#39;s idea of a hero, least
of all his own, until he finds himself stepping through the pages of a
mysterious book into the world of Fantastica! Age 9+ 148 pages",en,"[""Children's stories""]"
0140318437,9,Half-way Across the Galaxy and Turn Left (Puffin Story Books),Robin Klein,1987.0,Puffin Books,http://images.amazon.com/images/P/0140318437.01.LZZZZZZZ.jpg,Upper Primary CBC Short-listed book.,en,['Humorous stories']
0140318542,0,Seasons of Splendour (Puffin Story Books),Madhur Jaffrey,1987.0,Puffin Books,http://images.amazon.com/images/P/0140318542.01.LZZZZZZZ.jpg,"Grade level: A collection of traditional tales about gods and heroes
in Hindu mythology, arranged in sequence as they might be told at
religious festivals during the course of a Hindu calendar year.",en,['Children']
0140318585,0,Double Spell,Janet Louise Swoboda Lunn,1986.0,Puffin Books,http://images.amazon.com/images/P/0140318585.01.LZZZZZZZ.jpg,"Strangely attracted to an antique doll, twelve-year-old twins buy the
toy and soon find themselves haunted by powerful and tragic memories
of ancestral twins who had also been owners of the doll.",en,['Dolls']
014031881X,0,Cracker Jackson (Puffin Story Books),Betsy Byars,1996.0,Puffin Books,http://images.amazon.com/images/P/014031881X.01.LZZZZZZZ.jpg,"After attempting to save his ex-babysitter from wife abuse, Cracker
Jackson gains an adult insight into the sadness of failed heroics.",en,['Juvenile Fiction']
0140318909,10,Boy: Tales of Childhood (Puffin Story Books),Roald Dahl,1991.0,Penguin USA,http://images.amazon.com/images/P/0140318909.01.LZZZZZZZ.jpg,"Presents humorous anecdotes from the author&#39;s childhood, including
summer vacations in Norway and an English boarding school.",en,"['Authors, English']"
0140319042,0,Gargling with Jelly Collection of Poems (Puffin Poetry),Brian Patten,1986.0,Penguin Books Ltd,http://images.amazon.com/images/P/0140319042.01.LZZZZZZZ.jpg,"Hilarious, lyrical, outrageous and serious poems all rub shoulders in
this collection.",en,"[""Children's poetry, English""]"
0140319212,0,Steve Jackson and Ian Livingstone present demons of the deep (Fighting fantasy gamebook),Steve Jackson,1986.0,Puffin,http://images.amazon.com/images/P/0140319212.01.LZZZZZZZ.jpg,"Source: Copyright deposit, Jan. 13, 1987.",en,['Fantasy games']
0140319298,10,"Mara, Daughter of the Nile (Puffin Story Books)",Eloise McGraw,1990.0,Puffin Books,http://images.amazon.com/images/P/0140319298.01.LZZZZZZZ.jpg,"The adventures of an ingenious Egyptian slave girl who undertakes a
dangerous assignment as a spy in the royal palace of Thebes, in the
days when Queen Hatshepsut ruled.",en,['Juvenile Fiction']
0140319328,9,The Daring Game,Kit Pearson,1991.0,Penguin Books,http://images.amazon.com/images/P/0140319328.01.LZZZZZZZ.jpg,"Eliza&#39;s first year at Ashdown Academy is full of surprises, as she
discovers the high cost of friendship when her friend Helen starts the
daring game among the five girls in their dorm",en,['Fiction']
0140319654,10,Unreal! (Puffin Story Books),Paul Jennings,1986.0,Puffin Books,http://images.amazon.com/images/P/0140319654.01.LZZZZZZZ.jpg,SUMMARY: Spooky stories with a surprise ending every time.,en,['Adventure stories']
0140319719,0,Christmas With Ida Early,Robert Burch,1985.0,Puffin Books,http://images.amazon.com/images/P/0140319719.01.LZZZZZZZ.jpg,"Ida Early, who keeps house for the Sutton family in rural Georgia
during the Depression, becomes the unwitting target of the
children&#39;s matchmaking schemes during the holiday season.",en,['Juvenile Nonfiction']
0140319972,0,Lost and Found,Jean Little,1988.0,Penguin USA,http://images.amazon.com/images/P/0140319972.01.LZZZZZZZ.jpg,"Lonely in a new town, Lucy finds a little dog and wants to keep him
but her parents insist that she try to find the dog&#39;s owners.",en,"[""Children's stories""]"
0140319980,0,Different Dragons (Young Puffin),Jean Little,1989.0,Puffin Books,http://images.amazon.com/images/P/0140319980.01.LZZZZZZZ.jpg,"Timid Ben learns how to deal with his fears when he spends the weekend
with Aunt Rose and meets a big Labrador retriever named Gully.",en,['Juvenile Fiction']
0140320059,0,The Peacock Spring (Puffin Plus S.),Rumer Godden,1986.0,Puffin Books,http://images.amazon.com/images/P/0140320059.01.LZZZZZZZ.jpg,"When Una and her sister are summoned to New Delhi by their diplomat
father, Una has trouble adjusting to her new life until she meets
Ravi.",en,['British']
0140320164,0,Henry's Leg (Puffin Story Books),Ann Pilling,1986.0,Puffin Books,http://images.amazon.com/images/P/0140320164.01.LZZZZZZZ.jpg,&quot;Henry Hooper has an unusual hobby.,en,['Children of divorced parents']
0140320385,0,Whiskers Once and Always,Doris Orgel,1992.0,Baker & Taylor,http://images.amazon.com/images/P/0140320385.01.LZZZZZZZ.jpg,"When her beloved cat Whiskers dies, Rebecca finds it difficult at
first to vent her anger and accept her mother&#39;s comfort.",en,['Cats']
0140320431,7,Charlie and the Great Glass Elevator (Puffin Story Books),Roald Dahl,1975.0,Puffin Books,http://images.amazon.com/images/P/0140320431.01.LZZZZZZZ.jpg,"Roald Dahl&#39;s uproarious sequel to &quot;Charlie and the Chocolate
Factory&quot; is certain to delight and entertain a new generation of
readers. &quot;From the Hardcover edition.&quot;",en,['Adventure stories']
0140320741,0,Laura Ingalls Wilder: Growing Up in the Little House (Women of Our Time Series),Patricia Reilly Giff,1988.0,Puffin Books,http://images.amazon.com/images/P/0140320741.01.LZZZZZZZ.jpg,"A biography of the author of the &quot;Little House&quot; books,
including the years of her marriage to Almanzo Wilder.",en,['Juvenile Nonfiction']
0140320849,0,M & M and the Mummy Mess,Pat Ross,1986.0,Puffin Books,http://images.amazon.com/images/P/0140320849.01.LZZZZZZZ.jpg,"Best friends Mandy and Mimi can&#39;t wait to see the new Mummy
Wonders exhibit at the museum.",en,['Mummies']
0140320865,6,The Computer Nut,Betsy Byars,1986.0,Puffin Books,http://images.amazon.com/images/P/0140320865.01.LZZZZZZZ.jpg,"Ten-year-old Kate begins a communication exchange on a computer with
someone purporting to be from outer space, who says he is going to pay
a visit to Earth soon.",en,['Juvenile Fiction']
0140320970,10,The Twenty-One Balloons,William Pene du Bois,1986.0,Puffin Books,http://images.amazon.com/images/P/0140320970.01.LZZZZZZZ.jpg,"Relates the incredible adventures of Professor William Waterman
Sherman who in 1883 sets off in a balloon across the Pacific, survives
the volcanic eruption of Krakatoa, and is eventually picked up in the
Atlantic.",en,['Juvenile Fiction']
0140320997,8,Einstein Anderson Shocks His Friends,Seymour Simon,1986.0,Penguin USA,http://images.amazon.com/images/P/0140320997.01.LZZZZZZZ.jpg,"Einstein Anderson uses his scientific knowledge to solve a variety of
problems, including getting rid of a bully and preserving a snow
sculpture.",en,['Science']
0140321047,0,Our Golda: The Story of Golda Meir (Women of Our Time),David A. Adler,1986.0,Puffin Books,http://images.amazon.com/images/P/0140321047.01.LZZZZZZZ.jpg,"A biography of the Israeli prime minister and world leader,
emphasizing her early childhood and youth in Russia and America.",en,['Juvenile Nonfiction']
0140321276,0,Titan (Puffin Adventure Gamebooks),Steve Jackson,1986.0,Puffin Books,http://images.amazon.com/images/P/0140321276.01.LZZZZZZZ.jpg,"Covers the turbulent history of the planet Titan, from its early
civilizations, through the devestating war of the wizards, to the
present-day wilderness and anarchy where the delicate balance between
good and chaos could at any moment be ...",en,['Fantasy games']
0140321497,9,Unbelievable!: More Surprising Stories (Puffin Books),Paul Jennings,1990.0,Penguin USA,http://images.amazon.com/images/P/0140321497.01.LZZZZZZZ.jpg,"Believe it or not ... a kid can grow younger; birds can bury you;
ghosts have exams; there are eyes in the milk. This is a brilliant
collection of funny, weird and wacky short stories from Paul Jennings.",en,['Fantasy']
0140321500,0,The Haunted School,Carol Drinkwater,1988.0,Penguin USA,http://images.amazon.com/images/P/0140321500.01.LZZZZZZZ.jpg,"Fanny Crowe struggles to establish a new school in the wilds of
nineteenth century Australia as the superstitious local residents,
particularly twelve-year-old Richard Blackburn, wonder about her
willingness to live in a haunted house.",en,['Australia']
0140321632,10,Fog Magic,Julia L. Sauer,1986.0,Puffin Books,http://images.amazon.com/images/P/0140321632.01.LZZZZZZZ.jpg,"A child of Nova Scotia who loves the fog is transported by it to a
secret world of her own.",en,['Juvenile Fiction']
0140321691,10,The Hundred Penny Box (Puffin Newbery Library),Sharon Bell Mathis,1986.0,Puffin Books,http://images.amazon.com/images/P/0140321691.01.LZZZZZZZ.jpg,"Michael&#39;s love for his great-great-aunt who lives with them leads
him to intercede with his mother, who wants to toss out all her old
things.",en,['African Americans']
0140321780,0,The Three and Many Wishes of Jason Reid (Young Puffin Books),Hazel Hutchins,1990.0,Puffin Books,http://images.amazon.com/images/P/0140321780.01.LZZZZZZZ.jpg,"Eleven-year-old Jason is granted three wishes which land him and his
friends in some amazing scrapes.",en,"[""Children's stories""]"
014032223X,8,Return to Bitter Creek: A Novel,Doris Buchanan Smith,1988.0,Puffin Books,http://images.amazon.com/images/P/014032223X.01.LZZZZZZZ.jpg,"An illegitimate child in the South learns the meaning of love and
family life.",en,['Families']
0140322663,8,Urn Burial (Plus S.),Robert Westall,1989.0,Puffin Books,http://images.amazon.com/images/P/0140322663.01.LZZZZZZZ.jpg,"Ralph&#39;s discovery of the burial site of a creature from another
world leads him into a chilling supernatural adventure.",en,['Good and evil']
014032268X,10,A Handful of Time,Kit Pearson,1991.0,Penguin Books,http://images.amazon.com/images/P/014032268X.01.LZZZZZZZ.jpg,"After winding an old watch, Patricia is suddenly transported back in
time where she meets her mother as a young girl and uncovers a deep-
rooted secret.",en,['Fiction']
0140323058,10,Queenie Peavy,Robert Burch,1987.0,Puffin Books,http://images.amazon.com/images/P/0140323058.01.LZZZZZZZ.jpg,"Tormented by taunts that her father is in prison, thirteen-year-old
Queenie retaliates by causing a lot of trouble until she discovers
something important about her father and herself.",en,['Juvenile Fiction']
0140323082,0,The TV Kid,Betsy Byars,1987.0,Puffin Books,http://images.amazon.com/images/P/0140323082.01.LZZZZZZZ.jpg,"But Lennie&#39;s daydreams lead him into a real situation that could
cost him his life&#39;and suddenly he&#39;s in trouble more terrifying
and dangerous than anything he&#39;s ever seen on TV.&#39;Byars
infuses the story with her special magic.",en,['Imagination']
0140323201,0,The Seekers,Eilis Dillon,1987.0,Penguin USA,http://images.amazon.com/images/P/0140323201.01.LZZZZZZZ.jpg,"Sixteen-year-old Edward sails with friends from England to the New
World in 1632 and joins the colony founded by the Pilgrims at
Plymouth, discovering the perils and hardships of colonial life.",en,['Fiction']
0140323295,0,"Don't Be Mad, Ivy",Christine McDonnell,1988.0,Penguin USA,http://images.amazon.com/images/P/0140323295.01.LZZZZZZZ.jpg,"Ivy&#39;s world of fun, frustration, and excitement is revealed in six
episodes.",en,['Friendship']
0140323678,0,Cat Among the Pigeons: Poems (Puffin Books),Kit Wright,1999.0,Penguin Uk,http://images.amazon.com/images/P/0140323678.01.LZZZZZZZ.jpg,"A collection of poems about animals, school, family life, and other
subjects.",en,['Juvenile Nonfiction']
0140323767,0,A String in the Harp (Puffin Newberry Library),Nancy Bond,1987.0,Puffin Books,http://images.amazon.com/images/P/0140323767.01.LZZZZZZZ.jpg,"Relates what happens to three American children, unwillingly
transplanted to Wales for one year, when one of them finds an ancient
harp-tuning key that takes him back to the time of the great sixth-
century bard Taliesin.",en,['Space and time']
0140323856,10,So Far from Bamboo Grove (Puffin Books),Yoko K. Watkins,1987.0,Penguin/Puffin Mass Market,http://images.amazon.com/images/P/0140323856.01.LZZZZZZZ.jpg,"A fictionalized autobiography in which eleven-year-old Yoko escapes
from Korea to Japan with her mother and sister at the end of World War
II.",en,['Juvenile Nonfiction']
0140324798,0,The Burning Questions of Bingo Brown,Betsy Byars,1990.0,Puffin Books,http://images.amazon.com/images/P/0140324798.01.LZZZZZZZ.jpg,"A boy is puzzled by the comic and confusing questions of youth and
worried by disturbing insights into adult conflicts.",en,['Juvenile Fiction']
