isbn,rating,book_title,book_author,year_of_publication,publisher,img_l,Summary,Language,Category
0764315161,0,World War I Posters,Gary A. Borkan,2002.0,Schiffer Publishing,http://images.amazon.com/images/P/0764315161.01.LZZZZZZZ.jpg,"The text discusses the history, design, and printing process. The book
also devotes considerable attention to issues relevant to collectors:
condition, conservation, display, and value.",en,['Antiques & Collectibles']
0764316133,7,"Kids Dicor: Interior Inspirations, Infants Through Teens (Schiffer Design Book)",Tina Skinner,2002.0,"Schiffer Publishing, Ltd.",http://images.amazon.com/images/P/0764316133.01.LZZZZZZZ.jpg,"Study more than 200 inspiring designer rooms that will help you and
your family create the perfect place for your children, be they brand
new babies or budding teens.",en,['Architecture']
0764320238,0,"Bead Crochet Jewelry: Tools, Tips, and 15 Beautiful Projects",Linda Lehman,2004.0,Schiffer Publishing,http://images.amazon.com/images/P/0764320238.01.LZZZZZZZ.jpg,"Following a thorough discussion of all the yarns, hooks, and beads
used to make jewlry, the author introduces you to the craft of bead
crochet.",en,['Crafts & Hobbies']
0764500155,8,Windows NT Networking for Dummies,Ed Tittel,1996.0,For Dummies,http://images.amazon.com/images/P/0764500155.01.LZZZZZZZ.jpg,"Features advice on setting up and operating a computer network using
Windows NT, including network basics, security, and backup",en,['Computers']
0764500449,7,Perl 5 for Dummies,Paul Hoffman,1997.0,For Dummies,http://images.amazon.com/images/P/0764500449.01.LZZZZZZZ.jpg,"Perl for Dummies introduces the reader to the power and flexibility
available for UNIX system management through the scripting language
Perl. The book covers the primary advantages of and applications
suited to the Perl language.",en,['Object-oriented programming (Computer science)']
0764500481,10,Access 97 for Windows for Dummies,John  Kaufeld,1997.0,For Dummies,http://images.amazon.com/images/P/0764500481.01.LZZZZZZZ.jpg,"That&#39;s where this book comes in. In easy-to-understand language
seasoned with a dash of humor, John Kaufeld guides you through Access
fundamentals, from database design to queries, reports, and beyond.",en,['Computers']
076450049X,8,Excel 97 for Windows for Dummies,Greg  Harvey,1997.0,For Dummies,http://images.amazon.com/images/P/076450049X.01.LZZZZZZZ.jpg,"That&#39;s where this friendly guide comes in. Packed with expert tips
and tricks, it walks you step-by-step through Excel fundamentals — and
shows you how to take advantage of AutoFill, HTML formatting, macros,
and other cool features.",en,['Computers']
076450052X,10,Word 97 for Windows for Dummies,Dan  Gookin,1996.0,For Dummies,http://images.amazon.com/images/P/076450052X.01.LZZZZZZZ.jpg,"This book features sound advice and step-by-step details on everything
from Word basics to advanced features (such as including graphics,
tables, and charts in your documents and using Word&#39;s integrated
wizards to make formatting, printing, ...",en,['Computers']
0764500546,3,Macs for Teachers (For Dummies Series),Michelle Robinette,1996.0,John Wiley & Sons,http://images.amazon.com/images/P/0764500546.01.LZZZZZZZ.jpg,"The popular &quot;For Teachers&quot; series examines the Mac as a
classroom tool. &quot;Macs For Teachers&quot; provides simple
instructions on setting up, upgrading, and troubleshooting a Mac.",en,['Macintosh (Computer)']
0764500589,0,The Internet for Teachers for Dummies,Bard Williams,1996.0,John Wiley & Sons,http://images.amazon.com/images/P/0764500589.01.LZZZZZZZ.jpg,"Internet guide, geared specifically to teachers, tells how to access
all the features of the Internet and presents activities for
classrooms.",en,['Computers']
0764500651,0,ATM for Dummies,Cathy Gadecki,1997.0,John Wiley & Sons,http://images.amazon.com/images/P/0764500651.01.LZZZZZZZ.jpg,"Your first aid kit® for streamlining your network communication From
the pros and cons of asynchronous transfer mode (ATM) to pointers on
network planning, this friendly guide will help you determine whether
this communications networking ...",en,['Computers']
0764500961,0,Excel 97 for Windows (Dummies 101 Series),Greg Harvey,1997.0,John Wiley & Sons (C),http://images.amazon.com/images/P/0764500961.01.LZZZZZZZ.jpg,"Let Dummies 101™: Excel 97 For Windows® teach you what you need to
know! This book offers a self-paced course that really works — you get
hands-on practice using all the fundamental Excel features as you
create many kinds of documents!",en,['Computers']
076450097X,0,Microsoft Office 97 for Windows (Dummies 101 Series),Peter Weverka,1997.0,"Hungry Minds, Inc",http://images.amazon.com/images/P/076450097X.01.LZZZZZZZ.jpg,"Provides step-by-step lessons, examples, and practice exercises for
learning to use the integrated software package",en,['Computers']
0764501321,8,Excel 97 Programming for Windows for Dummies,John  Walkenbach,1997.0,For Dummies,http://images.amazon.com/images/P/0764501321.01.LZZZZZZZ.jpg,"If you want to write programs that perform time-consuming procedures
in a snap, then this is the book for you!",en,['Computers']
0764501380,8,MORE Excel 97 for Windows for Dummies,Greg  Harvey,1997.0,For Dummies,http://images.amazon.com/images/P/0764501380.01.LZZZZZZZ.jpg,"This jargon-free reference helps you take command of Excel 97&#39;s
advanced features, including macros, templates, custom charts, Web
publishing, and more. This book is the perfect companion to Excel 97
For Windows® For Dummies®.",en,['Computers']
0764501631,0,Creating Web Pages (Dummies 101 Series),Kim Komando,1997.0,For Dummies,http://images.amazon.com/images/P/0764501631.01.LZZZZZZZ.jpg,"This tutorial contains up-to-date information on how to add sound and
graphics to a Web page, with step-by-step details on linking up,
increasing traffic flow to your page, and designtips on formatting.",en,['Computers']
0764501801,7,Windows 95 for Dummies,Andy  Rathbone,1997.0,For Dummies,http://images.amazon.com/images/P/0764501801.01.LZZZZZZZ.jpg,"Now Andy demystifies Windows 95, with the completely updated Windows®
95 For Dummies®, 2nd Edition. This handy guide gives you all the
information you need to make your PC more efficient and a lot easier
to use.",en,['Computers']
0764502050,9,HTML 4 (Dummies 101 Series),Deborah S. Ray,1998.0,For Dummies,http://images.amazon.com/images/P/0764502050.01.LZZZZZZZ.jpg,"Readers can learn HTML the old-fashioned way--with real-life examples,
progress checks, and quizzes to drive home concepts and Web page
creation expertise.",en,['Computers']
076450214X,10,HTML for Dummies,Ed  Tittel,1997.0,For Dummies,http://images.amazon.com/images/P/076450214X.01.LZZZZZZZ.jpg,"&quot;This book is always next to my computer as my #1
reference!&quot; — Mark Reeves, Havertown, PA, on HTML For Dummies®,
2nd Edition &quot;This book made the idea of writing a Web page
believable!&quot; — Cornelia Cree, Office Manager, Asheville, NC, ...",en,['Computers']
0764502271,0,Excel 98 for Macs for Dummies,Greg Harvey,1998.0,John Wiley & Sons Inc,http://images.amazon.com/images/P/0764502271.01.LZZZZZZZ.jpg,"With friendly guidance from spreadsheet gurus Greg Harvey and Shane
Gearing, you&#39;ll start creating interactive spreadsheets complete
with 3-D charts and classy graphics — in no time at all!",en,['Computers']
0764502336,0,More Html for Dummies,Ed Tittel,1997.0,John Wiley & Sons Inc,http://images.amazon.com/images/P/0764502336.01.LZZZZZZZ.jpg,"Explains how to use advanced HTML extensions, offers advice for Web
site management tools and techniques, covers animation and 3-D
effects, and explores chat rooms and search engines",en,['Computers']
0764502344,0,MORE Windows 98 for Dummies,Andy  Rathbone,1998.0,For Dummies,http://images.amazon.com/images/P/0764502344.01.LZZZZZZZ.jpg,"If you&#39;ve already mastered the basics of Windows 98, it&#39;s time
to take your hard-earned skills to the next level of expertise with
Windows wizard Andy Rathbone&#39;s companion volume to his
introductory Windows 98 For Dummies, MORE Windows 98 ...",en,['Computers']
0764502433,0,Quicken 98 for Windows for Dummies,Stephen L. Nelson,1997.0,John Wiley & Sons Inc,http://images.amazon.com/images/P/0764502433.01.LZZZZZZZ.jpg,"Accomplishing all of this is tricky. So what do you? Simple. Let
Stephen Nelson guide you through the ins and outs of Quicken with
Quicken® 98 For Windows® For Dummies® — and get on the road to
financial freedom!",en,['Computers']
0764502549,5,Windows 98 for Dummies Quick Reference,Greg  Harvey,1998.0,For Dummies,http://images.amazon.com/images/P/0764502549.01.LZZZZZZZ.jpg,"Whether you&#39;re new to Windows or are upgrading from a previous
version of Microsoft&#39;s world-famous operating system for PCs, you
can find everything you need to know packed between the covers of this
slim, comprehensive book.",en,['Computers']
0764502697,10,"PCs for Dummies, Fifth Edition",Dan Gookin,1997.0,John Wiley & Sons Inc,http://images.amazon.com/images/P/0764502697.01.LZZZZZZZ.jpg,"Guide to personal computers written in easy-to-understand language,
with information on setting up the computer and auxiliary devices,
troubleshooting, Windows 95, DOS fundamentals, CD-ROMs, the Internet,
and other related topics.",en,['Computers']
0764502751,0,"Linux for Dummies, First Edition",Craig Witherspoon,1998.0,John Wiley & Sons Inc,http://images.amazon.com/images/P/0764502751.01.LZZZZZZZ.jpg,"This is a multi-title review. Titles include Linux for Dummies: Quick
Reference, Hands-On Linux, and Linux for Dummies. The Linux operating
system has grown out of a free UNIX-compatible kernel written by Linus
Torvalds.",en,['Linux']
0764502913,0,Apache Server for Dummies,Ken A. L. Coar,1998.0,John Wiley & Sons,http://images.amazon.com/images/P/0764502913.01.LZZZZZZZ.jpg,"This comprehensive guide helps you understand and maximize the
capabilities of Apache, one of the most popular and powerful Web
servers in use today.",en,['Computers']
076450293X,5,Push Technology for Dummies,Bud E. Smith,1997.0,For Dummies,http://images.amazon.com/images/P/076450293X.01.LZZZZZZZ.jpg,"Discusses the process of having Netscape NetCaster, Internet Explorer
4.0, and other programs &quot;push&quot; material from web sites to
the user&#39;s computer, rather than the user having to search.",en,['Computers']
0764503324,10,HTML 4 for Dummies Quick Reference,Deborah S. Ray,1998.0,John Wiley & Sons Inc,http://images.amazon.com/images/P/0764503324.01.LZZZZZZZ.jpg,"Concise and relevant examples, effective analogies, and samples of
what really works make this book the indispensable choice! Now you can
find what you need quickly with our …For Dummies® Quick References!",en,['Computers']
0764503464,0,"Networking for Dummies, Third Edition",Doug Lowe,1998.0,John Wiley & Sons Inc,http://images.amazon.com/images/P/0764503464.01.LZZZZZZZ.jpg,"Explains how to set up and use a small network and examines different
types of networking software, including NetWare, LANtastic, Windows
for Workgroups, Windows NT Server, and Windows 95",en,['Computers']
0764503707,0,Visual Basic 6 for Dummies (for Windows),Wallace  Wang,1998.0,For Dummies,http://images.amazon.com/images/P/0764503707.01.LZZZZZZZ.jpg,"Whether you choose to build your programs from scratch or use helpful
wizards, this friendly guide leads the way.",en,['Computers']
0764503723,7,Visual C++6 for Dummies,Michael  Hyman,1998.0,For Dummies,http://images.amazon.com/images/P/0764503723.01.LZZZZZZZ.jpg,"Ideal for complete newcomers to C++ and experienced C++ programmers
alike, it’s divided in three sections: • A quick-guide to Visual
C++—covers the main features of the programming environment, tools,
and utilities • A practical ...",en,['Computers']
076450388X,0,Java Programming for Dummies,Donald Koosis,1999.0,Hungry Minds,http://images.amazon.com/images/P/076450388X.01.LZZZZZZZ.jpg,"Java Programming &quot;Cheat Sheet&quot; Inside! Everything You Need
to Create Java 2 Applets! If you want to use Java 2 — and not just
read about it — this is the book for you.",en,['Computers']
0764503898,0,"C++ for Dummies, Third Edition",Stephen R. Davis,1998.0,John Wiley & Sons Inc,http://images.amazon.com/images/P/0764503898.01.LZZZZZZZ.jpg,"CD-ROM contains (Disc 1): Programs used with text -- 25 minute work
out.",en,['Computers']
0764503936,5,Microsoft Outlook 98 for Windows for Dummies,Bill  Dyszel,1998.0,For Dummies,http://images.amazon.com/images/P/0764503936.01.LZZZZZZZ.jpg,"Sound complicated? Don&#39;t worry! With Outlook expert Bill Dyszel at
your side, you&#39;ll quickly get up to speed on the basics — and
discover just how easy it is to put Outlook to work.",en,['Computers']
0764503995,0,MCSE Networking Essentials for Dummies,Robert Aschermann,1998.0,John Wiley & Sons Inc,http://images.amazon.com/images/P/0764503995.01.LZZZZZZZ.jpg,"This guide opens up a whole new world for test takers--it makes
preparing for the MCSE exams not only fun, but easy, with the
customizable test engine on the CD-ROM.",en,['Computer networks']
0764504002,0,McSe Windows NT Server 4 for Dummies,Ken Majors,1998.0,John Wiley & Sons Inc,http://images.amazon.com/images/P/0764504002.01.LZZZZZZZ.jpg,"MCSE candidates will find all the information they need to pass the
Windows NT Server 4 exam.",en,['Computer networks']
076450407X,5,Dreamweaver for Dummies,Janine Warner,1998.0,For Dummies,http://images.amazon.com/images/P/076450407X.01.LZZZZZZZ.jpg,"Whether you’re a seasoned pro or a Web design newbie, Dreamweaver CS4
For Dummies shows you the quickest, easiest way to get up to speed on
Dreamweaver.",en,['Computers']
0764504150,8,SQL for Dummies 3rd Edition,Allen G. Taylor,1998.0,John Wiley & Sons Inc,http://images.amazon.com/images/P/0764504150.01.LZZZZZZZ.jpg,"Whether you&#39;re seeking a friendly summary of basic SQL commands
and statements -- or you&#39;re looking for advanced advice on
database security, error handling, nested queries, ODBC, and dynamic
SQL -- you&#39;ll find what you need in this book&#39;s ...",en,['Computers']
0764504215,0,"Linux for Dummies, Second Edition",Jon Hall,1999.0,John Wiley & Sons Inc,http://images.amazon.com/images/P/0764504215.01.LZZZZZZZ.jpg,"Bring the power and flexibility of the low-cost LINUX operating system
to your desktop with the help of this second edition.",en,['Linux']
0764504355,8,PCs for Dummies,Dan Gookin,1998.0,For Dummies,http://images.amazon.com/images/P/0764504355.01.LZZZZZZZ.jpg,Offers an introduction to to personal computers in everyday language.,en,['Computers']
0764504444,0,Access 2000 for Windows for Dummies,John  Kaufeld,1999.0,For Dummies,http://images.amazon.com/images/P/0764504444.01.LZZZZZZZ.jpg,"Right off the bat, this book answers the lyrical question “It’s a
data-what?” By starting with an overview of both database concepts in
general and Access 2000 in particular, this book provides the
information you need to make sense ...",en,['Computers']
0764504487,3,Word 2000 for Windows for Dummies,Dan  Gookin,1999.0,For Dummies,http://images.amazon.com/images/P/0764504487.01.LZZZZZZZ.jpg,"This book&#39;s philosophy is to help you look it up, figure it out,
and get back to work. This book informs and entertains. And it has a
serious attitude problem. After all, the goal of the book is not to
teach you to love Microsoft Word.",en,['Computers']
0764504525,0,Microsoft Office 2000 for Windows for Dummies,Wallace  Wang,1999.0,For Dummies,http://images.amazon.com/images/P/0764504525.01.LZZZZZZZ.jpg,"Microsoft Office 2000 For Windows For Dummies covers the Standard,
Professional, and Premium editions of Office 2000, so whatever your
needs, we&#39;ve got the answers!",en,['Computers']
0764504711,10,Microsoft Outlook 2000 for Windows for Dummies,Bill  Dyszel,1999.0,For Dummies,http://images.amazon.com/images/P/0764504711.01.LZZZZZZZ.jpg,"Here are just a few things you can find in Microsoft Outlook 2000 For
Windows For Dummies: Understanding the Outlook interface and finding
the right View for you Using e-mail and filtering junk e-mail Setting
up your contacts Scheduling ...",en,['Computers']
0764504738,7,TCP/IP for Dummies,Candace Leiden,1999.0,John Wiley & Sons,http://images.amazon.com/images/P/0764504738.01.LZZZZZZZ.jpg,"A guide to using TCP/IP, the universal language for computer
communications, including information on how modems, bridges, and
routers work with TCP/IP; securing your network; and protocols for
networks connected to the Internet.",en,['TCP/IP (Computer network protocol)']
0764504843,0,MCSE Study Tips for Dummies,Curt Simmons,1998.0,Hungry Minds,http://images.amazon.com/images/P/0764504843.01.LZZZZZZZ.jpg,Sample Test Questions Included!,en,['Computers']
0764504983,10,Networking for Dummies,Doug Lowe,1999.0,John Wiley & Sons,http://images.amazon.com/images/P/0764504983.01.LZZZZZZZ.jpg,"Get going with hot tips on creating and managing large or small
networks Whether you want to manage a mega-network, build a small
business network, or just connect the PCs down the hall, this guide
gives you what you need to know without ...",en,['Computers']
0764505238,5,CorelDRAW 9 for Dummies,Deke McClelland,1999.0,For Dummies,http://images.amazon.com/images/P/0764505238.01.LZZZZZZZ.jpg,"Explains how to use CorelDraw 9, Photo-Paint 9, Trace, and Dream 3D to
manipulate images and text, design illustrations, edit scanned
photographs, and create Web-ready documents",en,['Computers']
0764505815,7,Palm Computing for Dummies,Bill Dyszel,1999.0,For Dummies,http://images.amazon.com/images/P/0764505815.01.LZZZZZZZ.jpg,"In this savvy guide, Palm expert Bill Dyszel hands you friendly advice
on everything from choosing the right model to selecting the best
custom software.",en,['Computers']
0764505890,0,LINUX Administration for Dummies,Michael Bellomo,1999.0,For Dummies,http://images.amazon.com/images/P/0764505890.01.LZZZZZZZ.jpg,"The book includes the latest information on new features available in
the Linux OS kernel 2.2, like the Coda file system and support for SMP
and IPv6, which made networking a priority in this updated version of
the kernel.",en,['Computers']
0764505963,10,Beginning Programming for Dummies,Wally Wang,1999.0,John Wiley & Sons Inc,http://images.amazon.com/images/P/0764505963.01.LZZZZZZZ.jpg,"Your introduction to QBASIC and beyond Get QBASIC basics plus pointers
on C, C++, and Java Discover just how easy it is to write computer
programs This friendly guide takes the mystery out of programming —
and opens the door to a world of ...",en,['Computers']
0764506048,0,ColdFusion 4 for Dummies,Alexis D. Gutzman,2000.0,John Wiley & Sons,http://images.amazon.com/images/P/0764506048.01.LZZZZZZZ.jpg,"In no time, this friendly guide will get you on-track with the know-
how and skills you need to: Master the ColdFusion Markup Language
(CFML) Use the rapid application development environment Create Web
apps and pages that seamlessly ...",en,['Computers']
0764506110,0,MCSE Windows NT Server 4 for Dummies,Ken Majors,1999.0,Hungry Minds,http://images.amazon.com/images/P/0764506110.01.LZZZZZZZ.jpg,"Complete with a CD-ROM loaded with exam questions written just for
this book by Microsoft-certified experts, MCSE Windows NT® Server 4
For Dummies®, 2nd Edition, brings you everything you need to pass the
exam — and make every second ...",en,['Computers']
0764506331,7,JavaScript for Dummies,Emily A. Vander  Veer,2000.0,For Dummies,http://images.amazon.com/images/P/0764506331.01.LZZZZZZZ.jpg,"Here are just a few of the topics you&#39;ll find covered:
Understanding JavaScript programming concepts Writing your first
script Sampling browser cookies Making your pages interactive with
button events and mouse rollovers Fiddling with forms ...",en,['Computers']
076450648X,0,The iMac for Dummies,David  Pogue,1999.0,For Dummies,http://images.amazon.com/images/P/076450648X.01.LZZZZZZZ.jpg,"Based on the mega-bestseller Macs® For Dummies®, this patient,
friendly guide from renowned Mac expert David Pogue leads you step by
step from the On button to the Internet — absolutely no technical
experience required!",en,['Computers']
0764506528,6,MAC OS 9 for Dummies,Bob  LeVitus,1999.0,For Dummies,http://images.amazon.com/images/P/0764506528.01.LZZZZZZZ.jpg,"Mac OS 9 For Dummies is ready to help you to Master Mac basics
Customize your Mac for multiple users Share resources on a network
Save time with simple tweaks Automate with AppleScript Harness the
advanced Sherlock 2 search engine This book ...",en,['Computers']
076450665X,0,QuickBooks 2000 for Dummies,Stephen L.  Nelson,2000.0,For Dummies,http://images.amazon.com/images/P/076450665X.01.LZZZZZZZ.jpg,"After three best-selling books on previous QuickBooks versions, this
classic guide continues to make accounting via QuickBooks fun and
easy.",en,['Computers']
0764506730,0,Job Searching Online for Dummies,Pam  Dixon,2000.0,For Dummies,http://images.amazon.com/images/P/0764506730.01.LZZZZZZZ.jpg,"In this book, you&#39;ll discover everything you need to know to
capture the best job possible by using the Web and other online tools,
such as e-mail.",en,['Business & Economics']
0764506749,10,The Internet for Dummies,John R. Levine,2000.0,John Wiley & Sons Inc,http://images.amazon.com/images/P/0764506749.01.LZZZZZZZ.jpg,"With the friendly advice and plain-English explanations in this
bestselling guide, you&#39;ll soon be swapping e-mails, sending
instant messages, surfing the Web, managing your money online ... and
maybe even creating your own personal Web page ...",en,['Computers']
0764506765,0,Internet All in One Desk Reference for Dummies: 9 books in 1. (with CD-ROM),John R. Levine,2000.0,John Wiley & Sons,http://images.amazon.com/images/P/0764506765.01.LZZZZZZZ.jpg,"This book also helps readers understand popular Internet activities
like shopping on the Web and electronic investing.",en,['Computers']
0764506927,9,XML for Dummies,Ed Tittel,2000.0,John Wiley & Sons,http://images.amazon.com/images/P/0764506927.01.LZZZZZZZ.jpg,"Now updated with coverage of new applications and thew latest
standards, this is the ideal beginners guide to XML (eXtensible Markup
Language), the widely heralded successor to HTML.",en,['Computers']
0764507192,0,Upgrading & Fixing PCS for Dummies,Andy  Rathbone,2000.0,For Dummies,http://images.amazon.com/images/P/0764507192.01.LZZZZZZZ.jpg,"Ready to repair or upgrade your PC -- the quick and easy way? Want to
make your computer hum, but don&#39;t want to shell out bucks to a
technician? Use this guide to give your system a makeover or
successfully complete repairs.",en,['Computers']
0764507230,10,HTML 4 for Dummies (with CD-ROM),Ed Tittel,2000.0,For Dummies,http://images.amazon.com/images/P/0764507230.01.LZZZZZZZ.jpg,"This friendly guide delivers the most recent updates to HTML tags and
scripting so you can start publishing Web-savvy documents -- fast!",en,['Computers']
0764507338,0,"Creating Web Pages for Dummies, Fifth Edition",Bud E. Smith,2000.0,Hungry Minds,http://images.amazon.com/images/P/0764507338.01.LZZZZZZZ.jpg,"Without any previous experience (or painful technical instructions),
you can get on track to Tackling just enough HTML to format with the
best of &#39;em Incorporating graphics, sound, and video into your
pages Providing links to other sites ...",en,['Computers']
0764507354,0,Microsoft Windows Me for Dummies,Andy  Rathbone,2000.0,For Dummies,http://images.amazon.com/images/P/0764507354.01.LZZZZZZZ.jpg,"Don’t try to read this book in one sitting. Instead, treat it like a
dictionary or an encyclopedia. Turn to the page with the information
you need, then put down the book and move on.",en,['Computers']
0764507443,10,"Linux for Dummies, Third Edition",Dee-Ann LeBlanc,2000.0,For Dummies,http://images.amazon.com/images/P/0764507443.01.LZZZZZZZ.jpg,"It all starts with this book. Want to start using Linux but aren’t
sure where to begin? This friendly guide walks you through Linux
fundamentals and offers tons of savvy tips on how to make Linux work
for you.",en,['Computers']
0764507508,0,"Digital Photography for Dummies, Quick Reference",David D.  Busch,2000.0,For Dummies,http://images.amazon.com/images/P/0764507508.01.LZZZZZZZ.jpg,"This helpful reference includes pointers on everything from using the
latest equipment to including photos in your e-mail. And this
book&#39;s compact size makes it easy for you to take along on photo
shoots.",en,['Games']
0764507788,6,Internet Marketing for Dummies,Frank  Catalano,2000.0,For Dummies,http://images.amazon.com/images/P/0764507788.01.LZZZZZZZ.jpg,"The authors have hands-on experience doing both guerrilla marketing
and million-dollar deals in this critical area. Also covered in this
edition is a quick-start guide to getting net-savvy, a survival
requirement in the Web marketing world.",en,['Computers']
0764508016,0,Dreamweaver 4 for Dummies,Janine  Warner,2001.0,For Dummies,http://images.amazon.com/images/P/0764508016.01.LZZZZZZZ.jpg,"Filled with practical tips and easy-to-follow, step-by-step
instructions, this book will your secret weapon in the race to design
beautiful and functional high-end Web sites.",en,['Computers']
0764508172,0,PowerPoint 2002 for Dummies,Doug  Lowe,2001.0,For Dummies,http://images.amazon.com/images/P/0764508172.01.LZZZZZZZ.jpg,"Plus, this friendly guide covers the newest features included with
PowerPoint including the updated interface.",en,['Computers']
0764508199,9,Office XP 9 in 1 Desk Reference for Dummies,Greg  Harvey,2001.0,For Dummies,http://images.amazon.com/images/P/0764508199.01.LZZZZZZZ.jpg,"This book shows you how to get up and running fast so that you have
more time to do the things that you really want to do, such as
Creating awesome documents and spreadsheets Building dependable
databases Putting together engaging, ...",en,['Computers']
0764508210,0,Microsoft FrontPage 2002 for Dummies (With CD-ROM),Asha  Dornfest,2001.0,For Dummies,http://images.amazon.com/images/P/0764508210.01.LZZZZZZZ.jpg,"This reference guide is also for anyone who wants to Upgrade from an
older version of FrontPage Build a professional-quality site to
showcase a new business Start an online business Impress potential
employers with an online dossier Spread ...",en,['Computers']
076450830X,7,Office XP for Dummies,Wallace  Wang,2001.0,For Dummies,http://images.amazon.com/images/P/076450830X.01.LZZZZZZZ.jpg,"Here are a few of the topics covered in Office XP For Dummies: Getting
acquainted with the Office XP interface Using Word to create reports
and other fancy documents Setting up spreadsheets in Excel to help you
in your business Creating ...",en,['Computers']
0764508350,0,Beginning Programming for Dummies,Wallace  Wang,2001.0,For Dummies,http://images.amazon.com/images/P/0764508350.01.LZZZZZZZ.jpg,"Discover how to: * Get up to speed on programming fundamentals * Write
and debug Liberty BASIC programs * Work with graphics, sounds, and
data structure * Get a handle on Web programming All this on the bonus
CD-ROM Liberty BASIC and other ...",en,['Computers']
0764508393,0,Word 2002 for Dummies,Dan  Gookin,2001.0,For Dummies,http://images.amazon.com/images/P/0764508393.01.LZZZZZZZ.jpg,"This guide makes it familiar, providing you with critical information
such as The bare essentials of Word, including moving the cursor,
editing text, searching and replacing, marking blocks, and spell
checking.",en,['Computers']
0764508571,0,Home Networking for Dummies,Kathy Ivens,2001.0,For Dummies,http://images.amazon.com/images/P/0764508571.01.LZZZZZZZ.jpg,"This is one of the only books that focuses on setting up a home
network capable of serving different computing platforms and different
operating systems.",en,['Computers']
