isbn,rating,book_title,book_author,year_of_publication,publisher,img_l,Summary,Language,Category
0879056983,10,The Lazy Man's Guide to Enlightenment,Thaddeus Golas,1996.0,Gibbs Smith,http://images.amazon.com/images/P/0879056983.01.LZZZZZZZ.jpg,"The second? The universe is made of one kind of entity; each one is
alive, each determines the course of his own existence. If you
remember this, that&#39;s all you really need to know to understand
this book.",en,['Religion']
0879057610,0,A Cat's Night Before Christmas (Night Before Christmas (Gibbs)),Sue Carabine,1996.0,Gibbs Smith Publishers,http://images.amazon.com/images/P/0879057610.01.LZZZZZZZ.jpg,"The fog is thick this Christmas Eve and Santa is having a hard time
finding his way. Fortunately, cats from all over go to their posts and
guide Santa with their glistening eyes through the fog.",en,['Juvenile Fiction']
0879057637,0,The First Gift of Christmas,Richard Paul Evans,1996.0,Gibbs Smith Publishers,http://images.amazon.com/images/P/0879057637.01.LZZZZZZZ.jpg,"Explores the meaning of Christmas in reflections and introspections
centered on the four seasons of Christmas--the Advent, Christmas Eve,
Christmas morning, and Christmas night",en,['Fiction']
087905784X,8,The Cookin' Cajun Cooking School Cookbook,Lisette Verlander,1997.0,Gibbs Smith Publishers,http://images.amazon.com/images/P/087905784X.01.LZZZZZZZ.jpg,"Gumbo, jambalaya, crawfish, etouffee, beef brisket, Bananas Foster,
Mississippi Mud Cake--these are Cajun and Creole delicacies that imbue
the spirit of New Orleans.",en,['Cooking']
0879058862,0,"Horse Sense: Pure & Simple (Little Western, 7)",Texas Bix Bender,1999.0,Gibbs Smith Publishers,http://images.amazon.com/images/P/0879058862.01.LZZZZZZZ.jpg,"The author of the best-selling cowboy-humor classic DON&#39;T SQUAT
WITH YER SPURS ON! now gives us straight talk from the horse&#39;s
mouth.",en,['Humor']
0879058935,0,"Wild, Wild 1950's Cookies (Wild, Wild Cookies, 2)",Tuda Libby Crews,1999.0,Gibbs Smith Publishers,http://images.amazon.com/images/P/0879058935.01.LZZZZZZZ.jpg,"Three recipes for cookie dough--Jukebox Gingies, Bobby Socks
Scotchies, and Cherry Chocolate Cookies--with tips on shaping the
cookies into 1950&#39;s icons.",en,['Cooking']
0879059184,0,What Love Is: A Fable for Our Times,Carol Lynn Pearson,1999.0,Gibbs Smith Publishers,http://images.amazon.com/images/P/0879059184.01.LZZZZZZZ.jpg,"Chronicles the stages of one couple&#39;s relationship and their
knowlege of what it means to love Following the classic fable
tradition, author Carol Lynn Pearson and illustrator Kathleen Peterson
present this lifelong love story--one that ...",en,['Poetry']
0879059222,10,The Log Home Plan Book,Cindy Teipner Thiede,1999.0,Gibbs Smith Publishers,http://images.amazon.com/images/P/0879059222.01.LZZZZZZZ.jpg,"Thirty fabulous log home plans, including floor plans and colour
photographs, are featured in this valuable book.",en,['House & Home']
0879059508,0,Bungalow Kitchens,Jane Powell,2000.0,Gibbs Smith Publishers,http://images.amazon.com/images/P/0879059508.01.LZZZZZZZ.jpg,"Filled with handsome photographs of retro-style kitchens, this is a
&quot;what to&quot; book for those who want to learn how to restore or
re-create a bungalow-era kitchen.",en,['House & Home']
0879059796,0,Rustic Country: Handmade Accents for the Home,Abby Ruoff,2000.0,Gibbs Smith Publishers,http://images.amazon.com/images/P/0879059796.01.LZZZZZZZ.jpg,"&quot; -Abby RuoffSome rooms seem to please the spirit as much as the
eye. These are the rooms everybody loves to enter.",en,['Crafts & Hobbies']
0879100362,10,Harpo Speaks!,Harpo Marx,1985.0,Limelight Editions,http://images.amazon.com/images/P/0879100362.01.LZZZZZZZ.jpg,"Depicts the personal life of Harpo Marx and traces his career as a
member of the Marx Brothers comedy team",en,['Biography & Autobiography']
0879100915,8,Swashbuckling: A Step-By-Step Guide to the Art of Stage Combat and Theatrical Swordplay,Richard J. Lane,1999.0,Limelight Editions,http://images.amazon.com/images/P/0879100915.01.LZZZZZZZ.jpg,SWASHBUCKLING REVISED,en,['Performing Arts']
0879101032,8,Producing Theatre: A Comprehensive Legal and Business Guide,Donald C. Farber,1997.0,Limelight Editions,http://images.amazon.com/images/P/0879101032.01.LZZZZZZZ.jpg,"Offers guidelines on raising money, obtaining rights, and bringing a
play to the stage, and discusses movie deals, legal aspects,
contracts, and licenses",en,['Performing Arts']
0879101288,0,Stormy Weather: The Music and Lives of a Century of Jazzwomen,Linda Dahl,1989.0,Limelight Editions,http://images.amazon.com/images/P/0879101288.01.LZZZZZZZ.jpg,"Traces the impact of women on the development of jazz and profiles the
careers of influential female jazz musicians and singers",en,['Music']
0879101350,10,Montgomery Clift: A Biography,Patricia Bosworth,1990.0,Limelight Editions,http://images.amazon.com/images/P/0879101350.01.LZZZZZZZ.jpg,"Follows the life of the gifted and enigmatic American actor, from his
disturbing childhood to his early days in Hollywood to his tragic and
untimely death.",en,['Biography & Autobiography']
0879101369,7,Fiddler on the Roof,Jerry Bock,1990.0,Limelight Editions,http://images.amazon.com/images/P/0879101369.01.LZZZZZZZ.jpg,Provides the music and lyrics for the long-running Broadway musical,en,['Performing Arts']
0879101970,0,Film Noir Reader (Film Noir Reader),Alain Silver,1996.0,Limelight Editions,http://images.amazon.com/images/P/0879101970.01.LZZZZZZZ.jpg,Abstract:,en,['Performing Arts']
0879102861,7,"Of Mozart, Parrots, and Cherry Blossoms in the Wind: A Composer Explores Mysteries of the Musical Mind",Bruce Adolphe,1999.0,Proscenium Publishers,http://images.amazon.com/images/P/0879102861.01.LZZZZZZZ.jpg,"The exhilarating mix of humour, philosophy, fact and whimsy that marks
these essays derives from more than 200 lectures Bruce Adolphe has
given over more of the past decade, at the Chamber Music Society of
Lincoln Centre and at music ...",en,['Music']
0879102926,8,Mitchum: In His Own Words,Robert Mitchum,2000.0,Limelight Editions,http://images.amazon.com/images/P/0879102926.01.LZZZZZZZ.jpg,"&quot;Mitchum&#39;s tales include beatings, hanging producers by their
shoelaces, killings in Mexican bars and slapping Teutonic helmer Otto
Preminger.",en,['Biography & Autobiography']
0879109750,10,Manhattan on Film 2: More Walking Tours of Location Sites in the Big Apple,Chuck Katz,2002.0,Limelight Editions,http://images.amazon.com/images/P/0879109750.01.LZZZZZZZ.jpg,"(Limelight). Another 13 walking tours, illustrated as before with
movie stills and photographs of the actual sites. Chuck Katz ends his
book with a walking tour of Lower Manhattan and Ground Zero, which he
calls &quot;America&#39;s heart.&quot;",en,['Performing Arts']
0879231912,0,The Obscene Bird of Night,Jose Donoso,1987.0,Nonpareil Books,http://images.amazon.com/images/P/0879231912.01.LZZZZZZZ.jpg,"Humberto who lives and works at a convent home for old women loses his
sanity as he becomes obsessed with black magic and his duty to protect
a monstrous child.",en,['Fiction']
0879232153,7,Hamlet's Mill: An Essay on Myth and the Frame of Time                                              Yth,Giorgio De Santillana,1992.0,David R. Godine Publisher,http://images.amazon.com/images/P/0879232153.01.LZZZZZZZ.jpg,A seminal work of scientific and philosophical exploration.,en,['Philosophy']
0879232323,5,First Person Rural: Essays of a Sometime Farmer,Noel Perrin,1978.0,David R Godine Pub,http://images.amazon.com/images/P/0879232323.01.LZZZZZZZ.jpg,"Having moved from New York fifteen years ago to become a Vermont
farmer, Perrin recounts his mistakes in adjusting to country life and
offers advice on such topics as sugaring, raising sheep, and making
butter",en,['Literary Collections']
087923282X,0,"String Too Short to Be Saved (Nonpareil Books, No. 5)",Donald Hall,1992.0,David R. Godine Publisher,http://images.amazon.com/images/P/087923282X.01.LZZZZZZZ.jpg,"This is a collection of stories diverse in subject, but sutured
together by the limitless affection the author holds for the land and
the people of New England.",en,['Biography & Autobiography']
0879233060,0,The Battle for Gaul,Julius Caesar,1980.0,D. R. Godine,http://images.amazon.com/images/P/0879233060.01.LZZZZZZZ.jpg,"This new translation, which follows the original narrative sequence,
is complete and includes the eighth and final book by Aulus Hirtius,
who served under Caesar on many of his campaigns.",en,['Gaul']
087923315X,0,Memoirs of Hecate County (Nonpareil Books),Edmund Wilson,1980.0,David R Godine Pub,http://images.amazon.com/images/P/087923315X.01.LZZZZZZZ.jpg,"A writer recalls the stories of friends, acquaintances, and lovers he
knew during his youth, and the county, whose landscape still haunts
him",en,['Fiction']
0879233745,9,"In the Heart of the Heart of the Country & Other Stories (Nonpareil Books, #21)",William H. Gass,1984.0,David R. Godine Publisher,http://images.amazon.com/images/P/0879233745.01.LZZZZZZZ.jpg,"Five short stories depict love, misfortune and the challenge of
midwestern life.",en,['Fiction']
0879234059,5,Crime and Puzzlement,Lawrence Treat,1981.0,David R. Godine Publisher,http://images.amazon.com/images/P/0879234059.01.LZZZZZZZ.jpg,"The clues are in the picture; it&#39;s up to you, the closet
detective, to find out who killed Harvard and why. [¬‚¬[ Read the
Story [¬‚¬[ Ponder the picture [¬‚¬[ Seize pencil in fist [¬‚¬[ And
solve it yourself!",en,['Fiction']
0879234318,9,Short Shorts: An Anthology of the Shortest Stories,Irving Howe,1982.0,David R Godine Pub,http://images.amazon.com/images/P/0879234318.01.LZZZZZZZ.jpg,"Collects a variety of stories, which are each no longer than eight
pages, by authors, including James Thurber, Doris Lessing, Gabriel
Garcia Marquez, and Leo Tolstoy",en,['Fiction']
0879234490,0,"The American Boy's Handy Book: What to Do and How to Do It (Nonpareil Book, 29)",Daniel Carter Beard,1998.0,David R. Godine Publisher,http://images.amazon.com/images/P/0879234490.01.LZZZZZZZ.jpg,"First published in 1882, but more relevant than ever, this book is a
wealth of projects and games, with practical directions on how to make
them.",en,['Crafts & Hobbies']
0879234768,5,"War in Val D'Orcia: An Italian War Diary, 1943-1944",Iris Origo,1995.0,David R. Godine Publisher,http://images.amazon.com/images/P/0879234768.01.LZZZZZZZ.jpg,"Depicts the impact of the turmoil of World War II on the daily life of
the peasants in a small village in Italy.",en,['Biography & Autobiography']
0879234911,0,Obasan,Joy Kogawa,1984.0,David R. Godine Publisher,http://images.amazon.com/images/P/0879234911.01.LZZZZZZZ.jpg,"A fictional account of the author&#39;s experiences as the daughter of
Japanese immigrants, protected by her aunt, Obasan, against extreme
prejudices, while growing up in Canada during World War II",en,['Fiction']
0879235144,0,Decline and Fall of Practically Everybody (Nonpareil Book),Will Cuppy,1998.0,David R. Godine Publisher,http://images.amazon.com/images/P/0879235144.01.LZZZZZZZ.jpg,"Presents humorous, but factual sketches of famous men and women from
throughout history, including ancient Greeks and Egyptians, Lady
Godiva, Peter the Great, Henry VIII, Montezuma, and others.",en,['World history']
0879235160,9,"Day of the Owl, Equal Danger (Godine Double Detective, No. 4)",Leonardo Sciascia,1984.0,David R. Godine Publisher,http://images.amazon.com/images/P/0879235160.01.LZZZZZZZ.jpg,"The Sicilian police try to solve two baffling cases of murder and
search for the killers",en,['Fiction']
0879235268,8,Rotten Island,William Steig,1984.0,David R. Godine Publisher,http://images.amazon.com/images/P/0879235268.01.LZZZZZZZ.jpg,"That&#39;s life on Rotten Island. For creatures that slither, creep,
and crawl (not to mention kick, bite, scratch, and play nasty tricks
on each other), Rotten Island is paradise.",en,['Juvenile Fiction']
0879235322,9,Voices from the Moon,Andre Dubus,1984.0,David R Godine Pub,http://images.amazon.com/images/P/0879235322.01.LZZZZZZZ.jpg,"Six main characters share the task of telling the story of a young boy
and his sometimes painful, often puzzled acquisition of knowledge
concerning his family, love, and himself",en,['Fiction']
0879235411,0,Over by the River and Other Stories (Nonpareil Book),William Maxwell,1984.0,David R. Godine Publisher,http://images.amazon.com/images/P/0879235411.01.LZZZZZZZ.jpg,"Twelve stories, representing thirty years of Maxwell&#39;s work, trace
the lines of attraction between people and between people and places,
in New York, the Midwest, and France, and the weakening of those
lines.",en,['Fiction']
0879235527,0,"Pen, Sword, Camisole: A Fable to Kindle a Hope",Jorge Amado,1985.0,David R Godine Pub,http://images.amazon.com/images/P/0879235527.01.LZZZZZZZ.jpg,"The bitter competition for the late Antonio Bruno&#39;s seat in the
Brazilian Academy of Letters mirrors the greater political conflicts
of Rio de Janeiro in the 1940s",en,['Brazilian fiction']
0879235543,0,Hard-boiled: Three tough cases for the private eye with smarts,Robert DiChiara,1985.0,D.R. Godine,http://images.amazon.com/images/P/0879235543.01.LZZZZZZZ.jpg,"Detective story, mystery junior novel.",en,['Dice games']
087923556X,9,The Superior Person's Book of Words,Peter Bowler,1985.0,David R. Godine Publisher,http://images.amazon.com/images/P/087923556X.01.LZZZZZZZ.jpg,"This book will teach you the practical riches of saying it well with
good words, neglected words, precise words for vocabular exaltation.",en,['Reference']
087923573X,9,Swallows and Amazons (Godine Storyteller),Arthur Ransome,1986.0,David R. Godine Publisher,http://images.amazon.com/images/P/087923573X.01.LZZZZZZZ.jpg,"Swallows and Amazons, the book that started it all in 1930, introduces
the Walker family, the camp on Wild Cat Island, the able-bodied
catboat &quot;Swallow,&quot; and the two intrepid Amazons, plucky
Nancy and Peggy Blackett.",en,['Juvenile Fiction']
087923587X,0,ABC Et Cetera: The Life & Times of the Roman Alphabet,Alexander Humez,1985.0,David R. Godine Publisher,http://images.amazon.com/images/P/087923587X.01.LZZZZZZZ.jpg,"This is a book about the Roman alphabet and the people who used it as
a medium for the transmission of their civilization.",en,['Language Arts & Disciplines']
0879236191,0,Outlands: Journeys to the Outer Edges of Cape Cod,Robert Finch,1986.0,David R. Godine Publisher,http://images.amazon.com/images/P/0879236191.01.LZZZZZZZ.jpg,"Eighteen essays describe the author&#39;s experiences exploring the
outer half of Cape Cod, and share his observations on nature, ecology,
and the relationship between people and their environment.",en,['Nature']
0879236493,9,The Secret Garden,Frances Hodgson Burnett,1987.0,David R. Godine Publisher,http://images.amazon.com/images/P/0879236493.01.LZZZZZZZ.jpg,"The robin helps Mary find the door to the secret garden, and from
there the story takes the reader on a spellbinding journey into the
places of the heart where faith restores health, where flowers refresh
the spirit, and where the magic of ...",en,['Juvenile Fiction']
0879236612,0,Winter Holiday (Godine Storyteller),Arthur Ransome,1989.0,David R. Godine Publisher,http://images.amazon.com/images/P/0879236612.01.LZZZZZZZ.jpg,"Follows the adventures of two groups of children who spend a winter
holiday by a great lake next to the mountains.",en,['Juvenile Fiction']
0879236647,0,A B C Et Cetera: The Life & Times of the Roman Alphabet,Alexander Humez,1987.0,David R. Godine Publisher,http://images.amazon.com/images/P/0879236647.01.LZZZZZZZ.jpg,"Describes the origins and history of words adopted from Latin and
discusses ancient and modern usage.",en,['Language Arts & Disciplines']
0879236663,9,American Girls Handy Book: How to Amuse Yourself and Others (Nonpareil Books),Lina Beard,1987.0,David R. Godine Publisher,http://images.amazon.com/images/P/0879236663.01.LZZZZZZZ.jpg,"A reprint of a gay nineties publication for young ladies instructing
them in such hobbies as fancy needlework, handmade dolls, china
painting, painting in oils, heraldic painting, preservation of wild
flowers, and many others.",en,['Juvenile Nonfiction']
0879236671,8,Bear (Nonpareil books),Marian Engel,2003.0,David R. Godine Publisher,http://images.amazon.com/images/P/0879236671.01.LZZZZZZZ.jpg,"A lonely woman journeys toward inner freedom and strengths and a sense
of communion with all living creatures",en,['Fiction']
0879237007,8,"Life, a User's Manual",Georges Perec,1987.0,David R. Godine Publisher,http://images.amazon.com/images/P/0879237007.01.LZZZZZZZ.jpg,"Represents an exploration of the relationship between imagination and
reality as seen through the eyes of the dying Serge Valene, an
inhabitant of a large Parisian apartment block",en,['Fiction']
0879237422,0,Outlands: Journeys to the Outer Edges of Cape Cod,Robert Finch,1988.0,David R. Godine Publisher,http://images.amazon.com/images/P/0879237422.01.LZZZZZZZ.jpg,"Eighteen essays describe the author&#39;s experiences exploring the
outer half of Cape Cod, and share his observations on nature, ecology,
and the relationship between people and their environment.",en,['Nature']
0879237562,0,W or the Memory of Childhood,Georges Perec,1988.0,David R. Godine Publisher,http://images.amazon.com/images/P/0879237562.01.LZZZZZZZ.jpg,"Relates the horrific twin tales of a fragile boyhood in occupied
France and of the mysterious island of W, a remote place near Chile
where athletes undergo horrible competitions.",en,['Fiction']
0879237732,7,"Giving Up the Gun: Japan's Reversion to the Sword, 1543-1879",Noel Perrin,1995.0,David R. Godine Publisher,http://images.amazon.com/images/P/0879237732.01.LZZZZZZZ.jpg,"Lord Hideyoshi, the regent of Japan at the time, took the first step
toward the control of firearms.",en,['Social Science']
0879237902,7,Waiting for the Party: The Life of Frances Hodgson Burnett 1849-1924 (Nonpareil Book),Ann Thwaite,1991.0,David R. Godine Publisher,http://images.amazon.com/images/P/0879237902.01.LZZZZZZZ.jpg,A biography of the author of Secret Garden.,en,['Biography & Autobiography']
0879237988,8,The Age of Wonders,Aharon Appelfeld,1990.0,David R. Godine Publisher,http://images.amazon.com/images/P/0879237988.01.LZZZZZZZ.jpg,"A young man leaves his home in Jerusalem to revisit Austria, where his
family was murdered during the Holocaust",en,['Fiction']
0879238305,0,Strange Meeting (Nonpareil Book),Susan Hill,1992.0,David R. Godine Publisher,http://images.amazon.com/images/P/0879238305.01.LZZZZZZZ.jpg,A novel by Susan Hill.,en,['Fiction']
087923833X,0,First Person Rural: Essays of a Sometime Farmer,Noel Perrin,1990.0,David R. Godine Publisher,http://images.amazon.com/images/P/087923833X.01.LZZZZZZZ.jpg,"Having moved from New York fifteen years before to become a Vermont
farmer, Perrin recounts his mistakes in adjusting to country life and
offers advice on such topics as sugaring, raising sheep, and making
butter",en,['Literary Collections']
0879238356,0,Plains Song: For Female Voices,"Wright, Morris",1991.0,David R. Godine Publisher,http://images.amazon.com/images/P/0879238356.01.LZZZZZZZ.jpg,"Cora, a resolute Midwesterner, stands at the heart of this saga of
three generations of the Atkins family and, more particularly, of its
women, from the early years of the twentieth century to the 1970s",en,['Fiction']
0879238615,7,Dr. Bowdler's Legacy: A History of Expurgated Books in England and America,Noel Perrin,1992.0,David R. Godine Publisher,http://images.amazon.com/images/P/0879238615.01.LZZZZZZZ.jpg,A history of book censorship.,en,['Literary Criticism']
087923864X,0,Pigeon Post,Arthur Ransome,1992.0,David R. Godine Publisher,http://images.amazon.com/images/P/087923864X.01.LZZZZZZZ.jpg,"A group of vacationers hunts for a lost gold mine and avoids a
mysterious man they refer to as &quot;squashy hat,&quot; with the help
of their carrier pigeons, Homer, Sophocles, and Sappho",en,['Adventure stories']
087923895X,0,Changing Heaven: A Novel,Jane Urquhart,1993.0,David R. Godine Publisher,http://images.amazon.com/images/P/087923895X.01.LZZZZZZZ.jpg,"Tells the story of Ann and Arthur, two people who each turned to works
of art during their lonely childhoods in Toronto",en,['Fiction']
0879239077,0,New American Poets of the '90s,Jack Myers,1991.0,David R. Godine Publisher,http://images.amazon.com/images/P/0879239077.01.LZZZZZZZ.jpg,"Collection of contemporary poetry with emphasis on young to mid-career
writers that includes new and previously published poems.",en,['Poetry']
087923914X,8,Last Person Rural,Noel Perrin,1991.0,David R. Godine Publisher,http://images.amazon.com/images/P/087923914X.01.LZZZZZZZ.jpg,"Essays discuss rural life, county fairs, stone walls, acid rain,
mulching, barns, ponds, pollution, and progress",en,['Biography & Autobiography']
0879239158,9,Monday's Warriors,Maurice Shadbolt,1992.0,David R. Godine Publisher,http://images.amazon.com/images/P/0879239158.01.LZZZZZZZ.jpg,"Dragooned into the British Army in the middle of the nineteenth
century and shipped to New Zealand to fight the Maori, unlikely hero
Kimball Bent finds himself leading a Maori band that fights the
British to a standstill",en,['Fiction']
0879239212,0,The Open Door: When Writers First Learned to Read,Steven Gilbar,1989.0,David R. Godine Publisher,http://images.amazon.com/images/P/0879239212.01.LZZZZZZZ.jpg,"Published in conjunction with the Center for the Book at the Library
of Congress to celebrate the Year of the Young Reader. Excerpts of one
to three pages from the work of 29 writers, either autobiographical or
nearly so.",en,['Biography & Autobiography']
087923928X,7,The Superior Person's Second Book of Weird and Wondrous Words,Peter Bowler,1992.0,David R. Godine Publisher,http://images.amazon.com/images/P/087923928X.01.LZZZZZZZ.jpg,"Gathers a wide range of definitions for precise but neglected words
chosen to enrich one&#39;s vocabulary and insult one&#39;s adversaries",en,['Language Arts & Disciplines']
0879239697,0,How to Do Things Right: The Revelations of a Fussy Man,L. Rust Hills,2004.0,David R. Godine Publisher,http://images.amazon.com/images/P/0879239697.01.LZZZZZZZ.jpg,"But behind the humor, Hills remains a deeply sage and serious writer.
This is his best advice, from years of experience, served up from the
heart of one of the most charming humorists to grace the American
scene.",en,['Humor']
0879239735,0,Criminal Convictions: Errant Essays on Perpetrators of Literary License,Nicolas Freeling,1994.0,David R. Godine Publisher,http://images.amazon.com/images/P/0879239735.01.LZZZZZZZ.jpg,"This is a collection for anyone interested in the literature of crime,
and indeed in literature tout court - for, as Freeling says, &quot;The
nature of crime is also the nature of art.&quot;",en,['Literary Criticism']
0879239824,8,"Dance Me Outside: More Tales from the Ermineskin Reserve (Nonpareil Books, No 73)",W.P. Kinsella,1994.0,David R. Godine Publisher,http://images.amazon.com/images/P/0879239824.01.LZZZZZZZ.jpg,"Seventeen new tales narrated by Silas Ermineskin vividly recreate the
world of the contemporary North American Indian and view the decent
and honorable types as well as the drunks and thieves",en,['Fiction']
0879239980,0,The Alphabet Abecedarium: Some Notes on Letters,Richard A. Firmage,1994.0,David R. Godine Publisher,http://images.amazon.com/images/P/0879239980.01.LZZZZZZZ.jpg,"Drawing from Mythology, cosmology, history, the Bible, literature, and
esoteric and conventional sources, this book takes the reader on a
tour of each of the twenty-six letters that comprise one of
civilization&#39;s greatest inventions, the ...",en,['Language Arts & Disciplines']
0879302747,0,"Bass Heroes: Styles, Stories & Secrets of 30 Great Bass Players/from the Pages of Guitar Player Magazine",Tom Mulhern,1993.0,Backbeat Books,http://images.amazon.com/images/P/0879302747.01.LZZZZZZZ.jpg,"Thirty of the world&#39;s greatest bass players share their
influences, techniques, and opinions in interviews culled from 25
years of &quot;Guitar Player Magazine.&quot; (Music)",en,['Biography & Autobiography']
087930426X,10,Jaco,Bill Milkowski,1996.0,Backbeat Books,http://images.amazon.com/images/P/087930426X.01.LZZZZZZZ.jpg,"&quot;It ain&#39;t braggin&#39; if you can back it up,&quot; Jaco
often said. As this book shows, he always did. Book jacket.",en,['Biography & Autobiography']
0879304944,10,"All Music Guide to Rock: The Experts' Guide to the Best Rock Recordings in Rock, Pop, Soul, R&B, and Rap (Amg All Music Guide Series)",Michael Erlewine,1997.0,Backbeat Books,http://images.amazon.com/images/P/0879304944.01.LZZZZZZZ.jpg,"Lists, rates, and reviews over 11,000 recordings and profiles over
1,800 musicians",en,['Music']
0879305525,0,Chasin' That Devil Music: Searching for the Blues,Gayle Dean Wardlow,1998.0,Backbeat Books,http://images.amazon.com/images/P/0879305525.01.LZZZZZZZ.jpg,"Traces the development and characteristics of the Delta blues, and
describes the most influential blues musicians and recordings of the
1920s and 1930s",en,['Music']
0879306572,7,Play Classical Guitar,David Braid,2001.0,Backbeat Books,http://images.amazon.com/images/P/0879306572.01.LZZZZZZZ.jpg,"Fully illustrated with diagrams and charts, this book for beginning to
advanced players covers reading music notation, theory, key
signatures, musical terms, memorization, chords, arpeggios, melody,
advanced techniques, playing by ear, ...",en,['Music']
0879350164,10,Digging for Carter's Grove (Archaeological Series/No 8),Ivor Noel Hume,1974.0,Colonial Williamsburg Foundation,http://images.amazon.com/images/P/0879350164.01.LZZZZZZZ.jpg,"This is the record of the archaeologists&#39; successes and
disappointments, and an indication of how their evidence will be used.
-- Back cover.",en,['History']
0879350512,10,"The Tin Whistle Tune Book : Thirty-Eight Tunes Appropriate for Tin Whistler Fife, Flute, or Violin",William E. White,1980.0,Colonial Williamsburg Foundation,http://images.amazon.com/images/P/0879350512.01.LZZZZZZZ.jpg,"The airs in this collection are appropriate for playing on the tin
whistle or penny whistle, fife, flute, or violin. They are typical of
those enjoyed during the last quarter of the eighteenth century.",en,['Music']
087935058X,0,Colonial Williamsburg Decorates for Christmas: Step-By-Step Illustrated Instructions for Christmas Decorations That You Can Make for Your Home,Libbey Oliver,1981.0,Colonial Williamsburg Foundation,http://images.amazon.com/images/P/087935058X.01.LZZZZZZZ.jpg,"Detailed instructions and diagrams show how to make traditional
colonial-style Christmas decorations.",en,['Religion']
0879350660,0,Favorite Meals from Williamsburg (Menu Cookbook),Charlotte Turgeon,1982.0,Colonial Williamsburg Foundation,http://images.amazon.com/images/P/0879350660.01.LZZZZZZZ.jpg,Offers traditional and contemporary recipes,en,['Cooking']
0879350679,0,Favorite Meals from Williamsburg (Menu Cookbook),Charlotte Turgeon,1982.0,Colonial Williamsburg Foundation,http://images.amazon.com/images/P/0879350679.01.LZZZZZZZ.jpg,Offers traditional and contemporary recipes,en,['Cooking']
0879351098,0,Eighteenth-Century Clothing at Williamsburg (Williamsburg Decorative Arts Series),Linda Baumgarten,1986.0,Colonial Williamsburg Foundation,http://images.amazon.com/images/P/0879351098.01.LZZZZZZZ.jpg,"Antique clothing worn by men, women, and children in the eighteenth
century offers a revealing glimpse into the lives of colonial
Virginians.",en,['Crafts & Hobbies']
