isbn,rating,book_title,book_author,year_of_publication,publisher,img_l,Summary,Language,Category
1843910144,8,Metamorphosis: And Other Stories,Franz Kafka,2002.0,Gay Men's Press,http://images.amazon.com/images/P/1843910144.01.LZZZZZZZ.jpg,"The title story tells of a minor civil servant who awakes one morning
to discover that he has turned into a gigaintic insect.",en,['Fiction']
1843910179,0,On Wine and Hashish,Charles Baudelaire,2003.0,Gay Men's Press,http://images.amazon.com/images/P/1843910179.01.LZZZZZZZ.jpg,"Look in the mirror - understand the importance of getting to know (and
love) yourself in order to become a better partner, and find out if
you&#39;re ready to date Search for Mr. or Ms. Right - figure out what
you want in a partner and discover ...",en,['Literary Collections']
1843910195,0,Who Killed Zebedee?,Wilkie Collins,2003.0,Gay Men's Press,http://images.amazon.com/images/P/1843910195.01.LZZZZZZZ.jpg,"Collects tales of mystery and suspense, including a policeman&#39;s
investigation of a young widow accused of murdering her husband, and
of a London barrister&#39;s vacation among American relatives.",en,['Fiction']
1843910241,6,Mademoiselle De Scuderi,E. T. A. Hoffmann,2003.0,Hesperus Press,http://images.amazon.com/images/P/1843910241.01.LZZZZZZZ.jpg,"Composer, writer, and painter E.T.A. Hoffmann is an important figure
in the German Romantic movement; he is perhaps best known as the
author ofThe Nutcracker.",en,['Fiction']
1843910306,0,Incest,Marquis De Sade,2003.0,Hesperus Press,http://images.amazon.com/images/P/1843910306.01.LZZZZZZZ.jpg,"Through these short classic works, which feature forewords by leading
contemporary authors, the modern reader will be introduced to the
greatest writers of Europe and America. An elegantly designed series
of genuine rediscoveries.",en,['Fiction']
1843910330,0,Hadji Murat,Leo Tolstoy,2003.0,Hesperus Press,http://images.amazon.com/images/P/1843910330.01.LZZZZZZZ.jpg,"Through these short classic works, which feature forewords by leading
contemporary authors, the modern reader will be introduced to the
greatest writers of Europe and America. An elegantly designed series
of genuine rediscoveries.",en,['Fiction']
1843910438,0,Faust,Ivan Turgenev,2003.0,Hesperus Press,http://images.amazon.com/images/P/1843910438.01.LZZZZZZZ.jpg,"Through these short classic works, which feature forewords by leading
contemporary authors, the modern reader will be introduced to the
greatest writers of Europe and America. An elegantly designed series
of genuine rediscoveries.",en,['Fiction']
1843910462,10,New Life,Dante Alighieri,2003.0,Hesperus Press,http://images.amazon.com/images/P/1843910462.01.LZZZZZZZ.jpg,"Through these short classic works, which feature forewords by leading
contemporary authors, the modern reader will be introduced to the
greatest writers of Europe and America. An elegantly designed series
of genuine rediscoveries.",en,['Fiction']
1843910500,8,With the Flow: And M. Bougran's Retirement,Joris-Karl Huysmans,2003.0,Hesperus Press,http://images.amazon.com/images/P/1843910500.01.LZZZZZZZ.jpg,"The story follows his quixotic quest for enjoyment as he goes to a
restaurant, to the cinema, and to a prostitute—but ultimately finds
that nothing can relieve him of his disgust and boredom with the
business of living.",en,['Fiction']
1843910632,0,Fatal Eggs,Bulgakov,2003.0,Hesperus Press,http://images.amazon.com/images/P/1843910632.01.LZZZZZZZ.jpg,"Professor Persikov accidentally discovers a light ray that accelerates
cell growth and, when shone on the wrong batch of eggs, creates
monster hybrid snakes and crocodiles.",en,['Fiction']
1843910705,8,The Strange Case of Dr Jekyll and Mr Hyde,Stevenson Robert Louis,2003.0,Hesperus Press,http://images.amazon.com/images/P/1843910705.01.LZZZZZZZ.jpg,"A humane scientist attempts to explore the most loathsome forces of
evil behind the doors of his London laboratory.",en,['Fiction']
1844030016,10,Le Morte D'Arthur,"Thomas, Sir Malory",2003.0,Cassell,http://images.amazon.com/images/P/1844030016.01.LZZZZZZZ.jpg,"&quot;A complete, unabridged edition of one of the most famous
chronicles of the Arthurian legends comes with new illustrations.
Edited by a lifelong scholar of the legends, the book includes some
widely accepted corrections.",en,['History']
1844030024,0,The Spirit of Yoga,Kathy Phillips,2002.0,Cassell Illustrated,http://images.amazon.com/images/P/1844030024.01.LZZZZZZZ.jpg,"This coffee-table yoga book reflecting the resurgence of yoga as a
glamorous, fashionable and now mainstream exercise. Kathy Phillips has
practiced yoga for nearly 30 years.",en,['Exercise']
1844030296,8,How to Rule the World,Andre De Guillaume,2002.0,Cassell Illustrated,http://images.amazon.com/images/P/1844030296.01.LZZZZZZZ.jpg,"Learn how you too can hold sway over history, own the hearts and minds
of your fellow human beings and get things done.",en,['Dictatorship']
1844090183,10,The Findhorn Garden: Pioneering a New Vision of Humanity and Nature in Cooperation (Findhorn Community),Sir George Trevelyan,2003.0,Findhorn Press,http://images.amazon.com/images/P/1844090183.01.LZZZZZZZ.jpg,"Founded in November 1962, the Findhorn Community is situated in the
North of Scotland and is made up of several hundred people from around
the world who believe that behind the material world there lies a
spiritual reality which permeates ...",en,['Family & Relationships']
1844130533,5,How to Read a Church,Richard Taylor,2003.0,Rider,http://images.amazon.com/images/P/1844130533.01.LZZZZZZZ.jpg,"This guide informs visitors to churches and cathedrals how to
interpret the common images and meanings in church art and
architecture.",en,['Christian art and symbolism']
1844160513,9,The Ambassador (Warhammer Novels (Paperback)),Graham McNeill,2003.0,Games Workshop,http://images.amazon.com/images/P/1844160513.01.LZZZZZZZ.jpg,"Grizzled ex-general Kaspar von Velten finds himself inadequately
prepared for his duties as the new ambassador to the court of Tsarina
Katarin of Kislev.",en,['Fiction']
1844160815,0,The Butterfly Effect,James Swallow,2004.0,Games Workshop,http://images.amazon.com/images/P/1844160815.01.LZZZZZZZ.jpg,"The novelization of the upcoming film from New Line Cinema starring
Ashton Kutcher (&quot;That 70s Show&quot;), opening on February 6,
2004.",en,['Fiction']
1844260445,0,Egg on Their Faces,Ella Burbridge,2002.0,Upfront Publishing,http://images.amazon.com/images/P/1844260445.01.LZZZZZZZ.jpg,Being a poor kid on an estate in Newcastle isn&#39;t much fun.,en,['Fiction']
1844262553,10,Free,Paul Vincent,2003.0,Upfront Publishing,http://images.amazon.com/images/P/1844262553.01.LZZZZZZZ.jpg,Printed on the top left of the envelope was the number one.,en,['Fiction']
1844428095,0,Hacker's Tales,Dr K,2004.0,Carlton Books,http://images.amazon.com/images/P/1844428095.01.LZZZZZZZ.jpg,"You may have read Neuromancer and Shockwave Rider. That was fiction
and this is fact. Hackers&#39; Tales is a compilation of true stories
from the cyber-underground, relating the exploits of real hackers.",en,['Computers']
1844540634,8,Being Jordan: My Autobiography,Katie Price,2004.0,John Blake,http://images.amazon.com/images/P/1844540634.01.LZZZZZZZ.jpg,"Much has been written about Jordan in the pressut here, for the first
time, is the real story of Katie in her own words.he reveals the full
stories behind her turbulent youth, her traumaticelationship with
footballer Dwight Yorke, her ...",en,['Biography & Autobiography']
1850100837,7,Motorcycle Basics Manual (Haynes Automotive Repair Manual),Pete Shoemark,1986.0,Haynes Publications,http://images.amazon.com/images/P/1850100837.01.LZZZZZZZ.jpg,"&quot;Included in this manual: Basic and improved two and four-stroke
engine types; engine designs and layouts; fuel and exhaust systems;
ignition systems; transmission; lubrication and cooling; wheels, tyres
and brakes; front suspension and ...",en,['Motorcycles']
1850106320,0,"Toyota Corolla Rwd Automotive Repair Manual, No. 961: 1980-1987 (Haynes Automotive Repair Manual Series)",John H. Haynes,1990.0,Haynes Publications,http://images.amazon.com/images/P/1850106320.01.LZZZZZZZ.jpg,"Haynes disassembles every subject vehicle and documents every step
with thorough instructions and clear photos. Haynes repair manuals are
used by the pros, but written for the do-it-yourselfer.",en,['Transportation']
1850150826,8,Cat Quotations: A Collection of Lovable Cat Pictures and the Best Cat Quotes,Helen Exley,1997.0,Exley Giftbooks,http://images.amazon.com/images/P/1850150826.01.LZZZZZZZ.jpg,Inspirational quotations,en,['Pets']
1850151733,4,The Fanatic's Guide to Sex (Fanatic's Guide to),Roland Fiddy,1997.0,Exley Giftbooks,http://images.amazon.com/images/P/1850151733.01.LZZZZZZZ.jpg,"Our cartoon paperbacks have sold over two million copies. A great gag
gift, or an inexpensive add-on to that &quot;expensive&quot; present,
these hilarious cartoon books will leave them laughing in the aisles.",en,['Humor']
1850152063,0,An Illustrated Cook's Notebook (Illustrated Notebooks),Juliette Clarke,1997.0,Exley Giftbooks,http://images.amazon.com/images/P/1850152063.01.LZZZZZZZ.jpg,"Refreshing new covers, along with several more high-interest subjects,
will make this series sell even better than when they were first
published.",en,['Cooking']
1850152225,4,To Dad: A Gift Book Written by Children for Fathers Everywhere,Richard Exley,1990.0,Exley Giftbooks,http://images.amazon.com/images/P/1850152225.01.LZZZZZZZ.jpg,"Children describe their fathers and characterize the father-child
relationship.",en,['Fathers']
1850152446,4,Grandmas and Grandpas: A Book Written by Grandchildren for Their Grandparents,Richard Exley,1990.0,Exley Giftbooks,http://images.amazon.com/images/P/1850152446.01.LZZZZZZZ.jpg,"Includes statements, stories, poetry, and illustrations created by
children about their grandparents.",en,['Grandparent and child']
1850152683,5,Book Lovers Quotations,Helen Exley,1997.0,Exley Giftbooks,http://images.amazon.com/images/P/1850152683.01.LZZZZZZZ.jpg,"This little collection of quotations will bring joy to those who love
books.",en,['Reference']
1850152721,8,Fanatic's Guide to Dogs,Roland Fiddy,1991.0,Exley Giftbooks,http://images.amazon.com/images/P/1850152721.01.LZZZZZZZ.jpg,"A collection of humorous cartoons on the subject of dogs. Other books
by the author include The Fanatic&#39;s Guide to Golf and The
Fanatic&#39;s Guide to Sex.",en,['Humor']
1850153213,7,A Binge of Diet Jokes,Bill Stott,1997.0,Exley Giftbooks,http://images.amazon.com/images/P/1850153213.01.LZZZZZZZ.jpg,"A collection of jokes, anecdotes and humorous colour cartoons.",en,['Humor']
1850153280,0,Cats: A Celebration in Words & Paintings (Words & Paintings Series),Helen Exley,1997.0,Exley Giftbooks,http://images.amazon.com/images/P/1850153280.01.LZZZZZZZ.jpg,"This bestselling series of words and paintings on popular topics has
new covers and has been redesigned. We&#39;re certain that the
beautiful new covers will capture the attention of your customers
immediately.",en,['Pets']
1850153299,6,Flowers: Beautiful Quotes and Paintings (Celebrations),Helen Exley,1997.0,Exley Giftbooks,http://images.amazon.com/images/P/1850153299.01.LZZZZZZZ.jpg,"This beautiful collection celebrates the glory of flowers and the
happiness they bring into our lives. With extracts from our best loved
authors and with paintings by great artists it makes the perfect gift
for all who love flowers.",en,['Nature']
1850153892,8,Crafty Ideas from Nature (Crafty Ideas),Myrna Daitz,1997.0,Exley Giftbooks,http://images.amazon.com/images/P/1850153892.01.LZZZZZZZ.jpg,Step-by-step projects to make and do using items found in nature.,en,['Juvenile Nonfiction']
1850153906,7,Crafty Ideas for Presents (Crafty Ideas),Myrna Daitz,1997.0,Exley Giftbooks,http://images.amazon.com/images/P/1850153906.01.LZZZZZZZ.jpg,Exciting step-bystep projects to make and do.,en,['Juvenile Nonfiction']
1850153914,8,Crafty Ideas for Parties (Crafty Ideas),Myrna Daitz,1997.0,Exley Giftbooks,http://images.amazon.com/images/P/1850153914.01.LZZZZZZZ.jpg,Exciting step-by-step projects to make and do.,en,['Crafts & Hobbies']
1850153922,7,Crafty Ideas from Science (Crafty Ideas),Myrna Daitz,1995.0,Exley Giftbooks,http://images.amazon.com/images/P/1850153922.01.LZZZZZZZ.jpg,"Provides instructions for simple experiments demonstrating basic
scientific principles that also supply the opportunity to practice
handicraft skills.",en,['Juvenile Nonfiction']
1850154023,0,A Tankful of Motoring Jokes,Bill Stott,1997.0,Exley Giftbooks,http://images.amazon.com/images/P/1850154023.01.LZZZZZZZ.jpg,Humor,en,['Humor']
1850154406,6,The World's Greatest Cat Cartoons (World's Greatest Cartoons Ser.),Mark Bryant,1997.0,Exley Giftbooks,http://images.amazon.com/images/P/1850154406.01.LZZZZZZZ.jpg,"Our cartoon paperbacks have sold over two million copies. A great gag
gift, or an inexpensive add-on to that &quot;expensive&quot; present,
these hilarious cartoon books will leave them laughing in the aisles.",en,['Humor']
1850154414,0,The World's Greatest Computer Cartoons (World's Greatest Cartoons Ser.),Mark Bryant,1997.0,Exley Giftbooks,http://images.amazon.com/images/P/1850154414.01.LZZZZZZZ.jpg,"Our cartoon paperbacks have sold over two million copies. A great gag
gift, or an inexpensive add-on to that &quot;expensive&quot; present,
these hilarious cartoon books will leave them laughing in the aisles.",en,['Humor']
185015449X,0,Birds: A Celebration in Words and Paintings (Celebrations),Helen Exley,1997.0,Exley Giftbooks,http://images.amazon.com/images/P/185015449X.01.LZZZZZZZ.jpg,"This bestselling series of words and paintings on popular topics has
new covers and has been redesigned. We&#39;re certain that the
beautiful new covers will capture the attention of your customers
immediately.",en,['Nature']
1850155011,0,"To My Daughter, With Love (Suedels)",Helen Exley,1997.0,Exley Giftbooks,http://images.amazon.com/images/P/1850155011.01.LZZZZZZZ.jpg,"Susan Cheever Romance fails us - and so do friendships - but the
relationship - of mother and child- remains indelible and
indestructible - the strongest bond upon this earth.",en,['Family & Relationships']
1850156409,10,The Love Between Mothers and Daughters (The Love Between Series),Helen Exley,1997.0,Exley Giftbooks,http://images.amazon.com/images/P/1850156409.01.LZZZZZZZ.jpg,"Features quotations and images reflecting on the love between mothers
and daughters.",en,['Family & Relationships']
1850156441,0,A Token of Love (Assorted Love Themes),Helen Exley,1997.0,Exley Giftbooks,http://images.amazon.com/images/P/1850156441.01.LZZZZZZZ.jpg,"A Token of Love features 64 pages of the finest poetry and classic art
paintings, capturing the essence of romance. A timeless keepsake.
Poetry with matching paintings selected by Helen Exley.",en,['Family & Relationships']
185015645X,9,The Kiss: Lovers' Quotations and Romantic Paintings (Assorted Love Themes),Helen Exley,1997.0,Exley Giftbooks,http://images.amazon.com/images/P/185015645X.01.LZZZZZZZ.jpg,"The exciting sales produced by these intimate books are guaranteed.
&quot;Passion&quot; contains enough sensual prose to make anyone&#39;s
pulse race and &quot;The Kiss&quot; celebrates the gentle and the
lustful kiss.",en,['Family & Relationships']
1850156476,0,Thoughts on Being at Peace,Helen Exley,1997.0,Exley Giftbooks,http://images.amazon.com/images/P/1850156476.01.LZZZZZZZ.jpg,"All our miseries derive from not being able to sit quietly in a room
alone. Blaise Pascal. A man&#39;s best things are nearest him, lie
close about his feet. Richard Monckton Milnes.",en,['Religion']
1850157669,7,The Crazy World of Cats (Crazy World Series),Bill Stott,1997.0,Exley Giftbooks,http://images.amazon.com/images/P/1850157669.01.LZZZZZZZ.jpg,"Featuring cartoon titles, this work includes cartoons by Roland Fiddy,
and humorous quotations.",en,['Humor']
1850157936,8,Women's Thoughts: Quotations Selected by Helen Exley (Mini Square Books),Juliette Clarke,1996.0,Exley Giftbooks,http://images.amazon.com/images/P/1850157936.01.LZZZZZZZ.jpg,A selection of thoughts and verses for women.,en,['Reference']
1850157987,10,The Wicked Little Book of Quotes (Mini Square Books),Helen Exley,1996.0,Exley Giftbooks,http://images.amazon.com/images/P/1850157987.01.LZZZZZZZ.jpg,"Between two evils, I always pick the one I never tried before. MAE
WEST",en,['Reference']
1850158428,0,"Happy Birthday: You Poor Old Wreck: Messages of Love, Sympathy and Pure Fun for All the People over 21 by Young Children (The Kings Kids Say)",Richard Exley,1997.0,Exley Giftbooks,http://images.amazon.com/images/P/1850158428.01.LZZZZZZZ.jpg,"Written and illustrated by children, these books feature pictures that
bring a splash of bright colour. The bright pictures are cheerful.",en,['Juvenile Nonfiction']
1850158517,0,Kittens (Mini Square Books),Helen Exley,1997.0,Exley Giftbooks,http://images.amazon.com/images/P/1850158517.01.LZZZZZZZ.jpg,Inspirational quotations,en,['Pets']
1850159203,10,Words on Courage,Helen Exley,1997.0,Exley Giftbooks,http://images.amazon.com/images/P/1850159203.01.LZZZZZZZ.jpg,Contains words of wisdom to meet life&#39;s challenges.,en,"['Body, Mind & Spirit']"
1850159572,5,"The Love Between Sisters (The Love Between Series, No. 6)",Helen Exley,1997.0,Exley Giftbooks,http://images.amazon.com/images/P/1850159572.01.LZZZZZZZ.jpg,"No one understands you quite like your sister. The shared secrets, the
shared jokes and memories make for a bond that&#39;s never broken.
This collection, written by sisters for sisters celebrates this
lasting friendship, this amazing tie.",en,['Family & Relationships']
1850281629,10,The Fantasy Art Techniques of Tim Hildebrandt,Tim Hildebrandt,1991.0,Chrysalis Books,http://images.amazon.com/images/P/1850281629.01.LZZZZZZZ.jpg,"Includes all of the artist&#39;s major paintings, and examines every
step of his creative process.",en,['Fantasy in art']
1850282625,0,Fossils of the World (Science Nature Guides),Chris Pellant,1995.0,Dragon's World,http://images.amazon.com/images/P/1850282625.01.LZZZZZZZ.jpg,"Discusses how fossils are formed and areas where you can find then
near your home. Includes more than 12 easy-to-do science projects.",en,['Crafts & Hobbies']
1850282633,10,Rocks & Minerals of the World (Science Nature Guides),Michael O'Donoghue,1995.0,Dragon's World,http://images.amazon.com/images/P/1850282633.01.LZZZZZZZ.jpg,"Describes how rocks and minerals are made, where you can find them,
and gives identification details.",en,['Juvenile Nonfiction']
1850283362,10,Alien Horizons: The Fantastic Art of Bob Eggleton,Nigel Suckling,2000.0,Paper Tiger (UK),http://images.amazon.com/images/P/1850283362.01.LZZZZZZZ.jpg,"AMENDED ENTRY. Previously announced as SPACE STATIONS, by Robin
Kerrod, weekly list no. 8, dated 24th February, 1995",en,['Art']
1850283605,0,The Book of the Unicorn,Nigel Suckling,2002.0,Paper Tiger Books,http://images.amazon.com/images/P/1850283605.01.LZZZZZZZ.jpg,"Though the legend of the Unicorn is shrouded in mystery, it continues
to seize the imagination and inspire artists-as it has for millennia.",en,['Art']
1850297967,0,Simple Country Style: And How to Achieve It,Mary Trewby,2001.0,Conran Octopus,http://images.amazon.com/images/P/1850297967.01.LZZZZZZZ.jpg,"With a traditional approach to decorating, the book examines a country
home room by room and outdoors as well...projects range from painting
staircase risers in Shaker style to &#39;faking a dado.&#39;...a great
read for anyone who&#39;s just beginning ...",en,['House & Home']
1850298467,10,Terence Conrans New House Book the Compl,Terence Conran,1994.0,Trafalgar Square,http://images.amazon.com/images/P/1850298467.01.LZZZZZZZ.jpg,"More than 1,000 photos showcase elegant ideas for restoring interiors.",en,['Interior decoration']
185029934X,0,Sensual Living,Claire Lloyd,1998.0,Antique Collectors Club,http://images.amazon.com/images/P/185029934X.01.LZZZZZZZ.jpg,"Taking each sense in turn, the book explores how each one may function
and interrelate in regards to our home surroundings.",en,['Architecture']
1850321663,0,Switching Technology in the Local Network,Mathias Hein,2000.0,The Coriolis Group,http://images.amazon.com/images/P/1850321663.01.LZZZZZZZ.jpg,"This book is an introduction to LAN switching technology and is
designed to help a variety of different professionals evaluate their
LAN needs, including telecommunications engineers, network developers,
planners and consultants, technical ...",en,['Technology & Engineering']
1850328471,0,"Testing Computer Software, Second Edition",Cem Kaner,1993.0,International Thomson Computer Press,http://images.amazon.com/images/P/1850328471.01.LZZZZZZZ.jpg,"This second edition will teach you how to test computer software under
real world conditions.",en,['Computer software']
1850510881,0,Microwave Cooking,Bookthrift,1991.0,Treasure Press,http://images.amazon.com/images/P/1850510881.01.LZZZZZZZ.jpg,"Beverley Piper, a qualified home economist with he own Microwave
Cookery School, has chosen a wide range of deliciious recipes, along
with advice on how to use your microwave correctly and safely.",en,['Microwave cooking']
1850522316,8,"\The Silence of the Lambs\"" and \""Red Dragon\""""",Thomas Harris,1991.0,Bounty Books,http://images.amazon.com/images/P/1850522316.01.LZZZZZZZ.jpg,Kriminalromaner.,en,['Adventure stories']
1850587051,0,Come back to Eden: Lakeland's northern neighbour,John Hurst,2000.0,Sigma Leisure,http://images.amazon.com/images/P/1850587051.01.LZZZZZZZ.jpg,"Aiming to capture the essence and spirit of the Eden Valley over the
past several years, this book gives an account of one man&#39;s
addictive love of this area of subtle beauty.",en,"['Eden Valley (Cumbria, England)']"
1850783578,0,Operation World: When We Pray God Works,Patrick Johnstone,2001.0,Gabriel Resources,http://images.amazon.com/images/P/1850783578.01.LZZZZZZZ.jpg,"A unique and comprehensive guide to praying for the world, this
resource for individual Christians, churches, and mission groups
includes facts about politics, geography, economy, and religious
situations, as it lays out the continuing ...",en,['Religion']
1850784116,0,Mountain Rain: The Biography of James O. Fraser (Transforming Lives),Eileen Crossman,2002.0,Paternoster Publishing,http://images.amazon.com/images/P/1850784116.01.LZZZZZZZ.jpg,"Eileen Crossman has brought him to life for today&#39;s readers in
this superb biography which reveals the secret of his success.",en,['Religion']
1850784124,0,Real Lives,D. J. Carswell,2002.0,Paternoster Lifestyle,http://images.amazon.com/images/P/1850784124.01.LZZZZZZZ.jpg,"This book holds the life stories of twelve very different people who
have all come to the same conclusion.",en,['Biography & Autobiography']
1850784590,0,Stories from Around the World,Keith Danby,2002.0,Authentic Lifestyle,http://images.amazon.com/images/P/1850784590.01.LZZZZZZZ.jpg,"A compilation of stories from prominent Christian organizations and
charities and the work they are involved with all over the world, from
Bombay to Romania.",en,['Religion']
1850790353,4,The Book of the Dead: Thirteen Classic Tales of the Supernatural,Alan K. Russell,1987.0,New Orchards Editions,http://images.amazon.com/images/P/1850790353.01.LZZZZZZZ.jpg,"Complete and unabridged tales of the supernatural by such authors as
Charles Dickens, Edgar Allan Poe, Sir Walter Scott and Mary Shelley",en,"['Body, Mind & Spirit']"
1850892288,0,Sport of Nature,Nadine Gordimer,1988.0,ISIS Large Print Books,http://images.amazon.com/images/P/1850892288.01.LZZZZZZZ.jpg,"Abandoned by her South African family, Hillela drifts through jobs and
lovers until tragic events suddenly catapult her into a heroic role in
the struggle against apartheid",en,['Fiction']
185089339X,0,Time and Time Again,B. M. Gill,1990.0,ISIS Large Print Books,http://images.amazon.com/images/P/185089339X.01.LZZZZZZZ.jpg,"Imprisoned for her participation in a violent protest demonstration,
upper-middle-class C.P.A. Maeve Barclay is released from her captivity
into a bizarre and dangerous circle of acquaintances, among them her
prison pal Rene",en,['Fiction']
1850893799,8,Falling,Colin Thubron,1991.0,ISIS Large Print Books,http://images.amazon.com/images/P/1850893799.01.LZZZZZZZ.jpg,"As Hampshire journalist Mark Swabey enters prison, the nature of his
crime emerges through a variety of voices, including Mark&#39;s own
and those of the two women in his life, who each define the word
&quot;love&quot; very differently",en,['Fiction']
1850919186,7,Test your own aptitude,Jim Barrett,1990.0,Kogan Page,http://images.amazon.com/images/P/1850919186.01.LZZZZZZZ.jpg,"A series of scientifically determined tests and questionnaires which
enable the reader to discover his or her own aptitude and then match
this to the needs of different jobs and careers.",en,['Ability']
1851454713,8,Alice's Adventures Under Ground: The Story That Became Alice in Wonderland,Lewis Carroll,1992.0,Trafalgar Square Publishing,http://images.amazon.com/images/P/1851454713.01.LZZZZZZZ.jpg,"A little girl ventures down a rabbit hole and embarks on a fantastic
journey through Wonderland.",en,['Fiction']
1851492461,4,Great Mistakes of Civilisation: Mankind's Mistakes and Faux Pas,Simon Drew,1999.0,Antique Collectors' Club,http://images.amazon.com/images/P/1851492461.01.LZZZZZZZ.jpg,"- The familiar made unfamiliar - Full colour throughout - Will amuse,
intrigue, perplex and enlighten - Rich in verbal and pictorial puns",en,['Fiction']
1851492895,10,Fountain Pens: History and Design,Giorgio Dragoni,1998.0,Antique Collectors' Club,http://images.amazon.com/images/P/1851492895.01.LZZZZZZZ.jpg,"This series of essays offers an insight into the social, economic and
aesthetic impact by these insignificant, small writing tools.",en,['Antiques & Collectibles']
185149362X,0,Berlin: Masterpieces of Architecture (Masterpieces of Architecture),Andras Kaldor,2002.0,Antique Collectors' Club,http://images.amazon.com/images/P/185149362X.01.LZZZZZZZ.jpg,"The 100 watercolour illustrations include the Reichstag with its new
glass dome, museums and churches around the Unter den Linden and on
Museum Island, the restored old districts just north and east of the
centre, government buildings and ...",en,['Architecture']
185152102X,0,"The Complete Illustrated Stories, Plays and Poems of Oscar Wilde",Oscar Wilde,2000.0,Sterling Publishing,http://images.amazon.com/images/P/185152102X.01.LZZZZZZZ.jpg,"Although Oscar Wilde&#39;s reputation now rests primarily on his
sparkling, sophisticated plays with their razor-sharp wit, his body of
work goes far beyond even those.",en,['Fiction']
1851523812,10,The Complete Illustrated Works Of William Shakespeare,William Shakespeare,2000.0,Sterling Publishing,http://images.amazon.com/images/P/1851523812.01.LZZZZZZZ.jpg,"Presents an unabridged edition of the complete works of William
Shakespeare, featuring his comedies, histories, tragedies, sonnets,
and poems, with over 450 black-and-white drawings.",en,['Drama']
1851526307,0,Edgar Allan Poe: The Complete Illustrated Stories and Poems,Edgar Allan Poe,2003.0,Chancellor Press,http://images.amazon.com/images/P/1851526307.01.LZZZZZZZ.jpg,"Famous for his horror stories and brooding poetry, Poe is often
considered to be the inventor of the modern detective story, as well.",en,['Fiction']
1851528709,7,The World's Greatest Blunders (World's Greatest),Sue Blackhall,1997.0,Bounty Books,http://images.amazon.com/images/P/1851528709.01.LZZZZZZZ.jpg,"Part of a series of books which examines real-life stories that have
made newspaper headlines around the world, this looks at great
blunders.",en,['Common fallacies']
