isbn,rating,book_title,book_author,year_of_publication,publisher,img_l,Summary,Language,Category
039396647X,10,"War and Peace: The Maude Translation, Backgrounds and Sources, Criticism (Norton Critical Editions)",Leo Tolstoy,1996.0,W. W. Norton & Company,http://images.amazon.com/images/P/039396647X.01.LZZZZZZZ.jpg,"&quot;Backgrounds and Sources&quot; includes the publication history
of War and Peace, selections from Tolstoy&#39;s letters and diaries as
well as three drafts of his introduction to the novel that elucidate
the its evolution, and an 1868 article by ...",en,['Fiction']
039396650X,10,Kim (Norton Critical Editions),Rudyard Kipling,2002.0,W.W. Norton & Company,http://images.amazon.com/images/P/039396650X.01.LZZZZZZZ.jpg,"Written in 1901, Kim is considered Kipling&#39;s finest work, and was
a key factor in his being awarded the Nobel Prize.",en,['Fiction']
0393966577,10,Cretaceous-Tertiary Mass Extinctions: Biotic and Environmental Changes,Norman MacLeod,1996.0,W. W. Norton & Company,http://images.amazon.com/images/P/0393966577.01.LZZZZZZZ.jpg,"Anyone interested in the K/T boundary controversy and how research
scientists interpret the relationship between climate change and mass
extinction will find this work essential.",en,['Psychology']
0393967522,10,Fathers and Sons (Norton Critical Edition),Ivan Sergeevich Turgenev,1995.0,W. W. Norton & Company,http://images.amazon.com/images/P/0393967522.01.LZZZZZZZ.jpg,"Depicts generational conflict in a portrayal of a young man&#39;s
attempts to convert his father to his own radical political ideas.",en,['Fiction']
0393967913,9,"Mansfield Park: Authoritative Text, Contexts, Criticism (Norton Critical Edition)",Jane Austen,1998.0,W. W. Norton & Company,http://images.amazon.com/images/P/0393967913.01.LZZZZZZZ.jpg,"The private and social worlds of three families are revealed through
the experiences of the heroine Fanny Price in this nineteenth-century
novel accompanied by related writings, annotations, and criticism",en,['Fiction']
0393969665,9,"Narrative of the Life of Frederick Douglass, an American Slave, Written by Himself: Authoritative Text, Contexts, Criticism (Norton Critical Edition)",Frederick Douglass,1997.0,W. W. Norton & Company,http://images.amazon.com/images/P/0393969665.01.LZZZZZZZ.jpg,"Recounts the life of Frederick Douglass as he recorded it and includes
several criticisms of the text.",en,['Biography & Autobiography']
0393969975,0,"Div, Grad, Curl, and All That: An Informal Text on Vector Calculus",H. M. Schey,1996.0,W. W. Norton & Company,http://images.amazon.com/images/P/0393969975.01.LZZZZZZZ.jpg,"**** New edition with a change to MKS units. The original, published
20 years ago, is cited in BCL3. Annotation copyrighted by Book News,
Inc., Portland, OR",en,['Science']
0393970132,8,"McTeague: A Story of San Francisco : Authoritative Text, Contexts, Criticism (Norton Critical Edition)",Frank Norris,1996.0,W. W. Norton & Company,http://images.amazon.com/images/P/0393970132.01.LZZZZZZZ.jpg,"The text of this edition presents, fully annotated, the 1899 First
Edition text of McTeague, a significant example of American literary
naturalism and a commentary on turn-of-the-century American cultural
values.",en,['Fiction']
0393970140,10,Oroonoko: An Authoritative Text Historical Backgrounds Criticism (Norton Critical Editions),Aphra Behn,1997.0,W. W. Norton & Company,http://images.amazon.com/images/P/0393970140.01.LZZZZZZZ.jpg,"&quot;Criticism&quot; begins with an overview of responses to Behn and
Oroonoko,from learned and popular writers of her time to Sir Walter
Scott andVirginia Woolf, among others.",en,['Fiction']
0393970922,10,Writing: A Concise Handbook,James A. W. Heffernan,1996.0,W. W. Norton & Company,http://images.amazon.com/images/P/0393970922.01.LZZZZZZZ.jpg,"This handbook is a tool to help you write well. Easy to use and
convenient to carry.",en,['Language Arts & Disciplines']
0393971678,6,"The Peloponnesian War: A New Translation, Backgrounds, Interpretations (Norton Critical Editions)",Thucydides,1998.0,W. W. Norton & Company,http://images.amazon.com/images/P/0393971678.01.LZZZZZZZ.jpg,"The edition also includes fourteen maps, a chronology, a glossary, a
selected bibliography, and an index.",en,['History']
0393972135,0,The Art of Reasoning,David Kelley,1998.0,W. W. Norton & Company,http://images.amazon.com/images/P/0393972135.01.LZZZZZZZ.jpg,"An inviting alternative to traditional texts in introductory logic,
The Art of Reasoning is widely acclaimed for its conversational tone
and accessible exposition of rigorous logical concepts.",en,['Psychology']
0393972232,0,The Study of American Folklore: An Introduction,Jan Harold Brunvand,1998.0,W. W. Norton & Company,http://images.amazon.com/images/P/0393972232.01.LZZZZZZZ.jpg,The definitive introduction to American folklore.,en,['Literary Criticism']
0393972771,8,"The Classic Fairy Tales: Texts, Criticism (Norton Critical Editions)",Maria M. Tatar,1998.0,W. W. Norton & Company,http://images.amazon.com/images/P/0393972771.01.LZZZZZZZ.jpg,"Focusing on six types of tales in variants from around the world,
essays explore the genre, cultural implications, and critical history.",en,['Literary Criticism']
0393972798,2,"Tennyson's Poetry: Authoritative Texts, Contexts, Criticism (Norton Critical Edition)","Alfred Tennyson, Baron Tennyson",1999.0,W. W. Norton & Company,http://images.amazon.com/images/P/0393972798.01.LZZZZZZZ.jpg,"This volume offers one of the most comprehensive surveys of
Tennyson&#39;s poetry available for the serious student.",en,['Literary Criticism']
039397281X,10,"Don Quijote: A New Translation, Backgrounds and Contexts, Criticism (Norton Critical Edition)",Miguel De Cervantes,1999.0,W. W. Norton & Company,http://images.amazon.com/images/P/039397281X.01.LZZZZZZZ.jpg,"The text reprinted here is based on award-winning translator Burton
Raffel s masterful translation of Don Quijote, which is consistent,
fluid, and modeled closely on the original Spanish.&quot;",en,['Fiction']
0393972836,8,"Moby-Dick, Second Edition (Norton Critical Editions)",Herman Melville,2001.0,W.W. Norton & Company,http://images.amazon.com/images/P/0393972836.01.LZZZZZZZ.jpg,"&quot;Presents the text and critical analysis of Herman Melville&#39;s
&#39;Moby-Dick, &#39; and includes reviews and letters by
Melville.&quot;. *** &quot;An authoritative text, before &#39;Moby
Dick, &#39; international controversy, reviews and letters by
Melville, ...",en,['Fiction']
0393973700,0,Intermediate Microeconomics,Hal R. Varian,1999.0,W.W. Norton & Company,http://images.amazon.com/images/P/0393973700.01.LZZZZZZZ.jpg,"This edition continues the title&#39;s contemporary emphasis and is
aimed at students studying microeconomics in their first or second
years.",en,['Microeconomics']
0393974065,10,"Beowulf: A Prose Translation, Second Edition (Norton Critical Editions)",E. Talbot Donaldson,2001.0,W.W. Norton & Company,http://images.amazon.com/images/P/0393974065.01.LZZZZZZZ.jpg,"The text of this edition of Beowulf is based on the highly regarded
Donaldson prose translation of the Anglo-Saxon epic poem.",en,['Poetry']
0393974375,0,Java Programming: From the Beginning,K. N. King,2000.0,W.W. Norton & Company,http://images.amazon.com/images/P/0393974375.01.LZZZZZZZ.jpg,"Aimed at the traditional CS1 course, Java Programming emphasizes
object-oriented design, problem-solving, and good programming style,
without overwhelming students with extraneous information.",en,['Computers']
0393974928,0,Storm Center: The Supreme Court in American Politics,David M. O'Brien,1999.0,W. W. Norton & Company,http://images.amazon.com/images/P/0393974928.01.LZZZZZZZ.jpg,Previous editions published : 4th (1996) and 1st (1986).,en,['Judicial process']
0393974995,10,The Waste Land (Norton Critical Editions),T. S. Eliot,2000.0,W.W. Norton & Company,http://images.amazon.com/images/P/0393974995.01.LZZZZZZZ.jpg,"The text of Eliot s 1922 masterpiece is accompanied by thorough
explanatory annotations as well as by Eliot s own knotty notes, some
of which require annotation themselves.&quot;",en,['Poetry']
0393975088,10,Norton Anthology of Short Fiction: Sixth Edition,R. V. Cassill,2000.0,W.W. Norton & Company,http://images.amazon.com/images/P/0393975088.01.LZZZZZZZ.jpg,"This new Sixth Edition continues to abide by R.V. Cassill&#39;s
initial plan: &quot;to put together a very large group of stories that
would, in detail and overall design, express both the living tradition
of short fiction and the culture of which ...",en,['Fiction']
0393975096,0,Norton Anthology of Short Fiction: Sixth Shorter Edition,R. V. Cassill,2000.0,W.W. Norton & Company,http://images.amazon.com/images/P/0393975096.01.LZZZZZZZ.jpg,"A bestseller from first publication, The Norton Anthology of Short
Fiction has been adopted in over 750 schools in its Fifth Edition.",en,['Fiction']
0393975606,8,"Hard Times, Third Edition (Norton Critical Editions)",Charles Dickens,2000.0,W.W. Norton & Company,http://images.amazon.com/images/P/0393975606.01.LZZZZZZZ.jpg,"&quot;A Chronology and updated Selected Bibliography are also
included.&quot;--BOOK JACKET.",en,['Fiction']
0393975665,0,"The Norton Anthology of English Literature, Vol. 1 B: The SixteenthCentury/The Early Seventeenth Century",M. H. Abrams,1999.0,W.W. Norton & Company,http://images.amazon.com/images/P/0393975665.01.LZZZZZZZ.jpg,"Collects novels, stories, poems, essays, plays, ballads, and sermons
from British authors.",en,['Literary Collections']
0393975800,6,Beowulf: A Verse Translation (Norton Critical Editions),Daniel Donoghue,2001.0,W.W. Norton & Company,http://images.amazon.com/images/P/0393975800.01.LZZZZZZZ.jpg,"The text is accompanied by detailed explanatory annotations and an
introduction to Old English language and prosody.",en,['Literary Criticism']
0393976041,0,"Pride and Prejudice, Third Edition (Norton Critical Editions)",Jane Austen,2000.0,W.W. Norton & Company,http://images.amazon.com/images/P/0393976041.01.LZZZZZZZ.jpg,The text of Pride and Prejudice is the 1813 first edition text.,en,['Fiction']
0393976122,0,"Notes From Underground, Second Edition (Norton Critical Editions)",Fyodor Dostoyevsky,2000.0,W.W. Norton & Company,http://images.amazon.com/images/P/0393976122.01.LZZZZZZZ.jpg,"The story of one man&#39;s rant against a corrupt, oppressive society.",en,['Fiction']
0393976378,8,Incidents in the Life of a Slave Girl (Norton Critical Editions),Harriet Jacobs,2000.0,W.W. Norton & Company,http://images.amazon.com/images/P/0393976378.01.LZZZZZZZ.jpg,"&quot;&quot;Contexts&quot; includes contemporary responses to
Incidents in the Life of a Slave Girl by William C. Nell and Lydia
Maria Child, among others; twelve related letters and articles by
Jacobs published in newspapers during the period from 1853 ...",en,['Biography & Autobiography']
0393976556,10,English Renaissance Drama,David M. Bevington,2002.0,W. W. Norton & Company,http://images.amazon.com/images/P/0393976556.01.LZZZZZZZ.jpg,"This anthology provides a selection of 27 plays tuned to
undergraduates. Ordered chronologically by the playwright&#39;s birth
dates the edited and annotated texts reflect recent discoveries and
trends in critical editing.",en,['Drama']
0393976580,7,"Sir Gawain and the Green Knight, Patience, Pearl: Verse Translations",Marie Borroff,2001.0,W. W. Norton & Company,http://images.amazon.com/images/P/0393976580.01.LZZZZZZZ.jpg,"Provides translations of Sir Gawain and the Green Knight, Pearl, and
Patience.",en,['Poetry']
0393976599,0,Principles of Animal Behavior,Lee Alan Dugatkin,2003.0,W. W. Norton & Company,http://images.amazon.com/images/P/0393976599.01.LZZZZZZZ.jpg,"Principles of Animal Behavior, the highly an ticipated contemporary
text from Professor Lee Alan Dugatkin, takes a uniquely integrative
approach to animal behavior.",en,['Science']
0393977226,4,"Essentials of International Relations, Second Edition (The Norton Series in World Politics)",Karen Mingst,2001.0,W.W. Norton & Company,http://images.amazon.com/images/P/0393977226.01.LZZZZZZZ.jpg,"An accessible and authoritative coverage, this text should provide
students with the analytical tools they need for study in this dynamic
field.",en,['Political Science']
0393977536,10,"George Bernard Shaw's Plays, Second Edition (Norton Critical Editions)",Bernard Shaw,2002.0,W.W. Norton & Company,http://images.amazon.com/images/P/0393977536.01.LZZZZZZZ.jpg,"Presents four plays by George Bernard Shaw, incuding &quot;Mrs.",en,['Drama']
0393978893,2,"Wuthering Heights, Fourth Edition (Norton Critical Editions)",Emily Bronte,2002.0,W. W. Norton & Company,http://images.amazon.com/images/P/0393978893.01.LZZZZZZZ.jpg,The text of the novel is based on the first edition of 1847.,en,['Fiction']
0393978990,0,"The Norton Anthology of American Literature, Sixth Edition, Volume C: 1865-1914",Nina Baym,2002.0,W. W. Norton & Company,http://images.amazon.com/images/P/0393978990.01.LZZZZZZZ.jpg,"Includes outstanding works of American poetry, prose, and fiction from
the colonial era to the present day.",en,['Literary Collections']
0393979016,0,"The Norton Anthology of American Literature, Sixth Edition, Volume E: Literature Since 1945",Nina Baym,2002.0,W. W. Norton & Company,http://images.amazon.com/images/P/0393979016.01.LZZZZZZZ.jpg,"Includes outstanding works of American poetry, prose, and fiction from
the colonial era to the present day.",en,['Literary Collections']
0393979040,10,Coleridge's Poetry and Prose (Norton Critical Edition),Samuel Taylor Coleridge,2003.0,W. W. Norton & Company,http://images.amazon.com/images/P/0393979040.01.LZZZZZZZ.jpg,"Coleridge combined the genius of a poet with the mind of a
philosophical critic.",en,['Literary Collections']
0393979261,9,"In Memoriam, Second Edition (Norton Critical Editions)",Erik Gray,2003.0,W.W. Norton & Company,http://images.amazon.com/images/P/0393979261.01.LZZZZZZZ.jpg,"Tennyson s central poem is presented with an extensive introduction
that provides background information on the poet and poem as well as
an overview of In Memoriam s formal and thematic peculiarities,
including Tennyson s use of the stanza ...",en,['Poetry']
0393979296,6,"We the People: An Introduction to American Politics, Fourth Edition",Benjamin Ginsberg,2003.0,W. W. Norton & Company,http://images.amazon.com/images/P/0393979296.01.LZZZZZZZ.jpg,"The Sixth Edition has been carefully updated to reflect most recent
developments, including the ongoing conflict in Iraq and the 2006
midterm elections.",en,['United States']
039399774X,0,Hard Times,Charles Dickens,1993.0,R.S. Means Company,http://images.amazon.com/images/P/039399774X.01.LZZZZZZZ.jpg,"Yet this novel is not the cheerful celebration of Victorian life one
might have expected from the beloved author of &quot;The Pickwick
Papers&quot; and &quot;The Old Curiosity Shop,&quot; Compressed,
stark, allegorical, it is a bitter expose of capitalist ...",en,['Domestic fiction']
0394020189,0,Return to Ramos (A Challenger book. La raza series),Leo Cardenas,1970.0,Hill and Wang,http://images.amazon.com/images/P/0394020189.01.LZZZZZZZ.jpg,"&quot;When Juan José Ramos and his family return home to Ramos (in
South Texas) after picking cotton in West Texas, they find their
daughter Chita leading a school boycott.",en,['Discrimination against Mexican Americans']
0394170016,0,The Complete Plays,Joe Orton,1977.0,Grove Press,http://images.amazon.com/images/P/0394170016.01.LZZZZZZZ.jpg,"Collects all seven plays by English playwright Joe Orton, published
between 1964 and 1967.",en,['English drama']
0394170024,8,Teach Us to Outgrow Our Madness: Four Short Novels,"Kenzabur C, Oe",1977.0,Pub Group West,http://images.amazon.com/images/P/0394170024.01.LZZZZZZZ.jpg,"Kenzaburō Ōe was ten when American soldiers entered his mountain
village during World War II, and his writing &quot;reveals the tension
and ambiguity forged by the collapse of the values of his childhood on
the one hand and the confrontation ...",en,['Fiction']
0394170032,10,"Solving Women's Problems Through Awareness, Action, and Contact",Hogie. Wyckoff,1977.0,Pub Group West,http://images.amazon.com/images/P/0394170032.01.LZZZZZZZ.jpg,"Outlines the theory of radical psychology and its applications to
women&#39;s problem-solving groups, giving advice on organizing
groups, describing solutions to common problems, and explaining the
techniques of transactional analysis",en,['Group relations training.']
0394170873,0,Evita First Lady Peron,John Barnes,1979.0,Random House~trade,http://images.amazon.com/images/P/0394170873.01.LZZZZZZZ.jpg,"The story of one of the most fascinating women of all time--Maria Eva
Duarte, who rose from poverty to become one of the richest, most
powerful women in the world.",en,['Argentina']
039417108X,0,Naked Lunch,William S. Burroughs,1969.0,Grove Press,http://images.amazon.com/images/P/039417108X.01.LZZZZZZZ.jpg,"A reprint of the controversial 1959 novel about narcotics addict Bill
Lee, his travels in search of drugs, and his eventual descent into the
nightmarish fantasy world of Interzone.",en,['Alienation (Social psychology)']
0394172116,8,"Monkey (An Evergreen Book, E-112)",Cheng-En Wu,1994.0,Grove Press,http://images.amazon.com/images/P/0394172116.01.LZZZZZZZ.jpg,"It&#39;s the story of the roguish Monkey and his encounters with major
and minor spirits, gods, demigods, demons, ogres, monsters, and
fairies.",en,['Buddhist priests']
0394172329,9,Birthday Party and the Room,Harold Pinter,1971.0,Grove Press,http://images.amazon.com/images/P/0394172329.01.LZZZZZZZ.jpg,"In The Birthday Party, a musician who escapes to a dilapidated
boarding house becomes the victim of a ritual murder in which
everyone- assassins, victim, and observers- implacably plays out the
role assigned him by fate.The Room, a derelict ...",en,['Birthday parties']
039417299X,10,Three Novels by Samuel Beckett: Molloy Malone Dies the Unnamable,"Samuel, Beckett",1958.0,Pub Group West,http://images.amazon.com/images/P/039417299X.01.LZZZZZZZ.jpg,"A trilogy in which the Irish novelist explores the tragedies and
ironies of life",en,['Fiction']
0394174461,0,Pedro Paramo,Juan Rulfo,1994.0,Random House~trade,http://images.amazon.com/images/P/0394174461.01.LZZZZZZZ.jpg,"In one such village of the mind, Comala, he set his classic novel
Pedro Paramo, a dream-like tale that intertwines a man&#39;s quest to
find his lost father and reclaim his patrimony with the father&#39;s
obsessive love for a woman who will not be ...",en,['Mexican fiction']
0394177649,9,One hundred dollar misunderstanding: A novel,Robert Gover,1980.0,Grove Press : distributed by Random House,http://images.amazon.com/images/P/0394177649.01.LZZZZZZZ.jpg,"In 1961, after gathering praise from European critics, this decidedly
American novel by upstart Robert Gover dared to rudely jerk the udders
of a few of our sacred cows, while tickling ribcages of the more open-
minded.",en,['African American teenage girls']
0394178270,8,What the Buddha Taught,Walpola Rahula,1981.0,Random House Inc,http://images.amazon.com/images/P/0394178270.01.LZZZZZZZ.jpg,"This indispensable volume is a lucid and faithful account of the
Buddha&#39;s teachings.",en,['Religion']
0394179692,10,A confederacy of dunces,John Kennedy Toole,1982.0,Grove Press,http://images.amazon.com/images/P/0394179692.01.LZZZZZZZ.jpg,"&#39;AudioFile ?A masterwork of comedy&#39;. The novel astonishes with
its inventiveness; it lives in the play of its voices. A Confederacy
of Dunces is nothing less than a grand comic fugue.&#39; New York
Times Book Review",en,['Louisiana']
